site_id,species,psi_hat
RMQS_25_HORPS_557,Agonum muelleri,0.9999989853412549
RMQS_25_LESCOUT_2110,Agonum muelleri,0.9999990838222563
RMQS_25_LITZ_199,Agonum muelleri,0.9999991436996502
RMQS_25_LIVRE-SUR-CHANGEON_612,Agonum muelleri,0.9999992190804475
RMQS_25_LUGNY-LES-CHAROLLES_1264,Agonum muelleri,0.9999990056842093
RMQS_25_NAIZIN_663,Agonum muelleri,0.9999990688752948
RMQS_25_PERREUX_803,Agonum muelleri,0.9999990151987671
RMQS_25_RAUVILLE-LA-BIGOT_147,Agonum muelleri,0.9999991306812649
RMQS_25_SCEAUX-DU-GATINAIS_688,Agonum muelleri,0.9999991993394513
RMQS_25_AVESSAC_831,Agonum nigrum,0.9999999996180353
RMQS_25_LIVRE-SUR-CHANGEON_612,Agonum nigrum,0.9999999993414008
RMQS_25_ALLANCHE_1589,Amara aenea,0.9999999999644726
RMQS_25_ALLINGES_1275,Amara aenea,0.9999987006191957
RMQS_25_AVESSAC_831,Amara aenea,0.9999713464906371
RMQS_25_AZAY-LE-FERRON_1126,Amara aenea,0.9999842090664802
RMQS_25_BAZORDAN_2186,Amara aenea,0.9999967534919932
RMQS_25_BEAUCHENE_438,Amara aenea,0.9999740403021082
RMQS_25_BEZIERS_2161,Amara aenea,0.9999211750796035
RMQS_25_BIOL_1517,Amara aenea,0.9999988535587303
RMQS_25_CANET-DE-SALARS_1882,Amara aenea,0.999999995432473
RMQS_25_CARSAC-DE-GURSON_1657,Amara aenea,0.9999137217837776
RMQS_25_CUGNEY_970,Amara aenea,0.9999949623336258
RMQS_25_DAMBACH-LA-VILLE_10594,Amara aenea,0.9999998851190802
RMQS_25_ESPAGNAC_1584,Amara aenea,0.9999996617460384
RMQS_25_HOUTAUD_1107,Amara aenea,0.9999999165514964
RMQS_25_JOUILLAT_1295,Amara aenea,0.9999960470412468
RMQS_25_LESCOUT_2110,Amara aenea,0.999988225737666
RMQS_25_LIVRE-SUR-CHANGEON_612,Amara aenea,0.9999765223390156
RMQS_25_LONDE-LES-MAURES_2207,Amara aenea,0.9999369745653718
RMQS_25_LUGNY-LES-CHAROLLES_1264,Amara aenea,0.9999883053869206
RMQS_25_MELLERAY_680,Amara aenea,0.9999287527105963
RMQS_25_MONT-PRES-CHAMBORD_899,Amara aenea,0.9999511706706378
RMQS_25_POMMERAYE_939,Amara aenea,0.999800302282261
RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277,Amara aenea,0.9999935210685993
RMQS_25_SAINT-AGNANT-PRES-CROCQ_1421,Amara aenea,0.9999999893298791
RMQS_25_SAINT-GINEIS-EN-COIRON_1764,Amara aenea,0.9999999864871159
RMQS_25_SALON-DE_PROVENCE_2079,Amara aenea,0.9999622674905049
RMQS_25_YGRANDE_1216,Amara aenea,0.99999477131719
RMQS_25_BEZIERS_2161,Amara anthobia,0.9999999713951663
RMQS_25_RAUVILLE-LA-BIGOT_147,Amara anthobia,0.9999979947093951
RMQS_25_AVESSAC_831,Amara convexior,0.9999991225815132
RMQS_25_BAZORDAN_2186,Amara convexior,0.9999989481949604
RMQS_25_BESSE_1747,Amara convexior,0.9999991799389992
RMQS_25_BIOL_1517,Amara convexior,0.9999988197973013
RMQS_25_CHATEAU-L'EVEQUE_1578,Amara convexior,0.9999992082313659
RMQS_25_CHATRES-SUR-CHER_997,Amara convexior,0.999999127045357
RMQS_25_CLEMONT_903,Amara convexior,0.9999975222795421
RMQS_25_GAREIN_1911,Amara convexior,0.9999989887469313
RMQS_25_HOUTAUD_1107,Amara convexior,0.9999985247309519
RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277,Amara convexior,0.9999989317537804
RMQS_25_SAINT-AGNANT-PRES-CROCQ_1421,Amara convexior,0.9999980087796124
RMQS_25_SAINT-GERMAIN_637,Amara convexior,0.9999992282774817
RMQS_25_SAINT-GINEIS-EN-COIRON_1764,Amara convexior,0.9999980837338512
RMQS_25_SAINT-SAUVEUR-SUR-TINEE_1904,Amara convexior,0.9999975412186326
RMQS_25_ALLANCHE_1589,Amara familiaris,0.9999999999986626
RMQS_25_AVESSAC_831,Amara familiaris,0.9999999999995983
RMQS_25_HOUTAUD_1107,Amara familiaris,0.9999999999999465
RMQS_25_JOUILLAT_1295,Amara familiaris,0.9999999999998552
RMQS_25_LIVRE-SUR-CHANGEON_612,Amara familiaris,0.9999999999996654
RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277,Amara familiaris,0.999999999998535
RMQS_25_SAINT-AGNANT-PRES-CROCQ_1421,Amara familiaris,0.9999999999993039
RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277,Amara fulvipes,0.9999999999997276
RMQS_25_SAINT-AGNANT-PRES-CROCQ_1421,Amara fulvipes,0.9999999999998448
RMQS_25_BEAUCHENE_438,Amara lunicollis,0.9999989999816612
RMQS_25_GEDRE_2269,Amara lunicollis,0.9999997787877576
RMQS_25_HORPS_557,Amara lunicollis,0.9999988002251523
RMQS_25_HOUTAUD_1107,Amara lunicollis,0.9999998410580013
RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277,Amara lunicollis,0.9999949595652149
RMQS_25_SAINT-AGNANT-PRES-CROCQ_1421,Amara lunicollis,0.9999992288734034
RMQS_25_SAINT-GERMAIN_637,Amara lunicollis,0.999998789244626
RMQS_25_NAIZIN_663,Amara plebeja,0.9999999999996456
RMQS_25_RAUVILLE-LA-BIGOT_147,Amara plebeja,0.9999999999177456
RMQS_25_AILLEVILLE_640,Amara similata,0.9999990808050767
RMQS_25_ALLANCHE_1589,Amara similata,0.9999993390291787
RMQS_25_AZAY-LE-FERRON_1126,Amara similata,0.999998705862842
RMQS_25_BEAUCHENE_438,Amara similata,0.9999990396156904
RMQS_25_BETTEVILLE_153,Amara similata,0.9999985068217467
RMQS_25_CUGNEY_970,Amara similata,0.9999989172247781
RMQS_25_GAS_509,Amara similata,0.9999989654080822
RMQS_25_LIVRE-SUR-CHANGEON_612,Amara similata,0.9999987789905415
RMQS_25_MONT-PRES-CHAMBORD_899,Amara similata,0.9999988679053051
RMQS_25_PERREUX_803,Amara similata,0.9999985881072447
RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277,Amara similata,0.9999983745931135
RMQS_25_AILLEVILLE_640,Anchomenus dorsalis,0.9999739611447684
RMQS_25_AVESSAC_831,Anchomenus dorsalis,0.9999828453257977
RMQS_25_AZAY-LE-FERRON_1126,Anchomenus dorsalis,0.99998701867471
RMQS_25_BESSE_1747,Anchomenus dorsalis,0.9999761302491886
RMQS_25_CARSAC-DE-GURSON_1657,Anchomenus dorsalis,0.9999670918820781
RMQS_25_CHATEAU-L'EVEQUE_1578,Anchomenus dorsalis,0.9999726057791525
RMQS_25_CUGNEY_970,Anchomenus dorsalis,0.9999914311386434
RMQS_25_DOMPAIRE_647,Anchomenus dorsalis,0.9999992140202012
RMQS_25_EPANNES_1283,Anchomenus dorsalis,0.9999441140209214
RMQS_25_FONDETTES_946,Anchomenus dorsalis,0.9999769901049472
RMQS_25_GAS_509,Anchomenus dorsalis,0.9999782151903479
RMQS_25_HORPS_557,Anchomenus dorsalis,0.9999914216624521
RMQS_25_JOUILLAT_1295,Anchomenus dorsalis,0.9999910755732659
RMQS_25_LESCOUT_2110,Anchomenus dorsalis,0.9999867180117998
RMQS_25_LIVRE-SUR-CHANGEON_612,Anchomenus dorsalis,0.9999837057542449
RMQS_25_MONT-PRES-CHAMBORD_899,Anchomenus dorsalis,0.9999757482711564
RMQS_25_NAIZIN_663,Anchomenus dorsalis,0.9999987276699033
RMQS_25_PAUILLAC_1571,Anchomenus dorsalis,0.9999893348293946
RMQS_25_PERREUX_803,Anchomenus dorsalis,0.9999965631083728
RMQS_25_POMMERAYE_939,Anchomenus dorsalis,0.9999482467955324
RMQS_25_SAINT-AGNANT-PRES-CROCQ_1421,Anchomenus dorsalis,0.9999994421175283
RMQS_25_SAINT-GERMAIN_637,Anchomenus dorsalis,0.999969734903481
RMQS_25_SAINT-GINEIS-EN-COIRON_1764,Anchomenus dorsalis,0.9999993377561716
RMQS_25_SCEAUX-DU-GATINAIS_688,Anchomenus dorsalis,0.9999917188337606
RMQS_25_TRIAIZE_1238,Anchomenus dorsalis,0.9999844452684831
RMQS_25_YGRANDE_1216,Anchomenus dorsalis,0.9999898056932545
RMQS_25_AVESSAC_831,Anisodactylus binotatus,0.999997841620644
RMQS_25_BIOL_1517,Anisodactylus binotatus,0.9999972211726619
RMQS_25_CUGNEY_970,Anisodactylus binotatus,0.9999975859488072
RMQS_25_GAREIN_1911,Anisodactylus binotatus,0.9999978516485775
RMQS_25_NAIZIN_663,Anisodactylus binotatus,0.999998041905345
RMQS_25_SAINT-AGNANT-PRES-CROCQ_1421,Anisodactylus binotatus,0.9999969510004655
RMQS_25_SAINT-GERMAIN_637,Anisodactylus binotatus,0.9999976665188823
RMQS_25_AZAY-LE-FERRON_1126,Asaphidion stierlini,0.9999994395316983
RMQS_25_BEAUCHENE_438,Asaphidion stierlini,0.9999985337715442
RMQS_25_CUGNEY_970,Asaphidion stierlini,0.9999968418198802
RMQS_25_GAS_509,Asaphidion stierlini,0.9999991604354276
RMQS_25_HORPS_557,Asaphidion stierlini,0.9999953065849946
RMQS_25_LESCOUT_2110,Asaphidion stierlini,0.9999979472104021
RMQS_25_LITZ_199,Asaphidion stierlini,0.9999990520272357
RMQS_25_LIVRE-SUR-CHANGEON_612,Asaphidion stierlini,0.9999994682900888
RMQS_25_NAIZIN_663,Asaphidion stierlini,0.9999982145771341
RMQS_25_PERREUX_803,Asaphidion stierlini,0.9999967446788413
RMQS_25_RAUVILLE-LA-BIGOT_147,Asaphidion stierlini,0.9999988166409949
RMQS_25_TRIAIZE_1238,Asaphidion stierlini,0.9999998020592434
RMQS_25_BAZORDAN_2186,Badister bullatus,0.9999810181283245
RMQS_25_BETTEVILLE_153,Badister bullatus,0.9999688457398707
RMQS_25_JOUILLAT_1295,Badister bullatus,0.99998076229161
RMQS_25_LITZ_199,Badister bullatus,0.9999551861304018
RMQS_25_MALREVERS_1635,Badister bullatus,0.9999712452039783
RMQS_25_SAINT-GERMAIN_637,Badister bullatus,0.9999828149334777
RMQS_25_SAINT-GINEIS-EN-COIRON_1764,Badister bullatus,0.999970188094562
RMQS_25_SAINT-SAUVEUR-SUR-TINEE_1904,Badister bullatus,0.9999645495063367
RMQS_25_AILLEVILLE_640,Bembidion lampros,0.9999970818620837
RMQS_25_ALLANCHE_1589,Bembidion lampros,0.9999871943303371
RMQS_25_ARFEUILLES_1345,Bembidion lampros,0.999990878335078
RMQS_25_AVESSAC_831,Bembidion lampros,0.9999969828976054
RMQS_25_AZAY-LE-FERRON_1126,Bembidion lampros,0.9999967872240338
RMQS_25_BEAUCHENE_438,Bembidion lampros,0.9999969340400879
RMQS_25_BETTEVILLE_153,Bembidion lampros,0.9999963558228995
RMQS_25_CANET-DE-SALARS_1882,Bembidion lampros,0.9999923438814334
RMQS_25_CHAMBLAC_325,Bembidion lampros,0.9999972071017024
RMQS_25_ESPAGNAC_1584,Bembidion lampros,0.9999951350584004
RMQS_25_GAS_509,Bembidion lampros,0.9999970248639646
RMQS_25_HORPS_557,Bembidion lampros,0.9999963210027022
RMQS_25_HOUTAUD_1107,Bembidion lampros,0.9999943190843216
RMQS_25_JOUILLAT_1295,Bembidion lampros,0.9999962543024017
RMQS_25_LITZ_199,Bembidion lampros,0.999995715014231
RMQS_25_LIVRE-SUR-CHANGEON_612,Bembidion lampros,0.9999969153429927
RMQS_25_NAIZIN_663,Bembidion lampros,0.999995038423983
RMQS_25_PERREUX_803,Bembidion lampros,0.9999957414388206
RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277,Bembidion lampros,0.9999964861308136
RMQS_25_RAUVILLE-LA-BIGOT_147,Bembidion lampros,0.9999962232767257
RMQS_25_SAINT-AGNANT-PRES-CROCQ_1421,Bembidion lampros,0.9999930117185426
RMQS_25_SAINT-GERMAIN_637,Bembidion lampros,0.999997232663259
RMQS_25_SCEAUX-DU-GATINAIS_688,Bembidion lampros,0.9999965203224862
RMQS_25_CARSAC-DE-GURSON_1657,Bembidion lunulatum,0.9999998687466608
RMQS_25_CHAMBLAC_325,Bembidion lunulatum,0.9999995133273684
RMQS_25_HORPS_557,Bembidion lunulatum,0.9999982167878061
RMQS_25_LESCOUT_2110,Bembidion lunulatum,0.9999992113101185
RMQS_25_LUGNY-LES-CHAROLLES_1264,Bembidion lunulatum,0.9999982216101756
RMQS_25_MELLERAY_680,Bembidion lunulatum,0.9999995365654786
RMQS_25_MONT-PRES-CHAMBORD_899,Bembidion lunulatum,0.9999998445465843
RMQS_25_NAIZIN_663,Bembidion lunulatum,0.9999995949215943
RMQS_25_PAUILLAC_1571,Bembidion lunulatum,0.9999999327879815
RMQS_25_PERREUX_803,Bembidion lunulatum,0.9999990243351533
RMQS_25_POMMERAYE_939,Bembidion lunulatum,0.9999998956059433
RMQS_25_RAUVILLE-LA-BIGOT_147,Bembidion lunulatum,0.9999996416118454
RMQS_25_TRIAIZE_1238,Bembidion lunulatum,0.9999999379899597
RMQS_25_AVESSAC_831,Bembidion obtusum,0.999999996022062
RMQS_25_AZAY-LE-FERRON_1126,Bembidion obtusum,0.9999999892348156
RMQS_25_BIOL_1517,Bembidion obtusum,0.9999996947763136
RMQS_25_CHAMBLAC_325,Bembidion obtusum,0.9999999996082483
RMQS_25_EPANNES_1283,Bembidion obtusum,0.9999999999407831
RMQS_25_FONDETTES_946,Bembidion obtusum,0.9999999985968602
RMQS_25_LESCOUT_2110,Bembidion obtusum,0.9999999899622439
RMQS_25_MONT-PRES-CHAMBORD_899,Bembidion obtusum,0.9999999988365131
RMQS_25_SAINT-GERMAIN_637,Bembidion obtusum,0.9999999994698947
RMQS_25_SCEAUX-DU-GATINAIS_688,Bembidion obtusum,0.9999999467253178
RMQS_25_TRIAIZE_1238,Bembidion obtusum,0.9999999943927602
RMQS_25_AILLEVILLE_640,Bembidion properans,0.9999822023976163
RMQS_25_ALLINGES_1275,Bembidion properans,0.9999984869799337
RMQS_25_AVESSAC_831,Bembidion properans,0.9999930256382364
RMQS_25_BEAUCHENE_438,Bembidion properans,0.9999894235728145
RMQS_25_BIOL_1517,Bembidion properans,0.999999272872129
RMQS_25_CANET-DE-SALARS_1882,Bembidion properans,0.9999999952538312
RMQS_25_CARSAC-DE-GURSON_1657,Bembidion properans,0.9999730158039241
RMQS_25_CHAMBLAC_325,Bembidion properans,0.9999710058602441
RMQS_25_CUGNEY_970,Bembidion properans,0.9999981391983306
RMQS_25_DOMPAIRE_647,Bembidion properans,0.9999999853007717
RMQS_25_ESPAGNAC_1584,Bembidion properans,0.9999997305145656
RMQS_25_HORPS_557,Bembidion properans,0.9999980940978217
RMQS_25_JOUILLAT_1295,Bembidion properans,0.9999978360306147
RMQS_25_LESCOUT_2110,Bembidion properans,0.9999954808011466
RMQS_25_LITZ_199,Bembidion properans,0.9999998456759317
RMQS_25_LIVRE-SUR-CHANGEON_612,Bembidion properans,0.9999935806073075
RMQS_25_LUGNY-LES-CHAROLLES_1264,Bembidion properans,0.9999941564835064
RMQS_25_MONT-PRES-CHAMBORD_899,Bembidion properans,0.9999855226774412
RMQS_25_NAIZIN_663,Bembidion properans,0.9999999657504534
RMQS_25_PAUILLAC_1571,Bembidion properans,0.9999974590065033
RMQS_25_PERREUX_803,Bembidion properans,0.9999997208514269
RMQS_25_POMMERAYE_939,Bembidion properans,0.9999319683405062
RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277,Bembidion properans,0.999998813497545
RMQS_25_RAUVILLE-LA-BIGOT_147,Bembidion properans,0.9999992213684149
RMQS_25_YGRANDE_1216,Bembidion properans,0.9999971804053251
RMQS_25_AVESSAC_831,Bembidion quadrimaculatum,0.9999844375543859
RMQS_25_CANET-DE-SALARS_1882,Bembidion quadrimaculatum,0.9999711255595002
RMQS_25_CHAUSSEE-SUR-MARNE_401,Bembidion quadrimaculatum,0.999998101516528
RMQS_25_CUGNEY_970,Bembidion quadrimaculatum,0.9999795552450292
RMQS_25_DOMPAIRE_647,Bembidion quadrimaculatum,0.999991164511978
RMQS_25_HORPS_557,Bembidion quadrimaculatum,0.9999766757818619
RMQS_25_LIVRE-SUR-CHANGEON_612,Bembidion quadrimaculatum,0.9999826072528506
RMQS_25_MELLERAY_680,Bembidion quadrimaculatum,0.9999638933086552
RMQS_25_NAIZIN_663,Bembidion quadrimaculatum,0.9999952408209438
RMQS_25_PERREUX_803,Bembidion quadrimaculatum,0.9999887551889456
RMQS_25_SAINT-GERMAIN_637,Bembidion quadrimaculatum,0.9999743188686127
RMQS_25_SCEAUX-DU-GATINAIS_688,Bembidion quadrimaculatum,0.9999884094077707
RMQS_25_AILLEVILLE_640,Brachinus explodens,0.9999999933149284
RMQS_25_AZAY-LE-FERRON_1126,Brachinus explodens,0.999999995703948
RMQS_25_BIOL_1517,Brachinus explodens,0.9999998877444527
RMQS_25_DAMBACH-LA-VILLE_10594,Brachinus explodens,0.9999999385682916
RMQS_25_PERREUX_803,Brachinus explodens,0.9999999791503225
RMQS_25_AILLEVILLE_640,Brachinus sclopeta,0.9999998035269249
RMQS_25_AVESSAC_831,Brachinus sclopeta,0.9999992889858671
RMQS_25_AZAY-LE-FERRON_1126,Brachinus sclopeta,0.9999993431088215
RMQS_25_CARSAC-DE-GURSON_1657,Brachinus sclopeta,0.9999996128911737
RMQS_25_CUGNEY_970,Brachinus sclopeta,0.9999997089254881
RMQS_25_MONT-PRES-CHAMBORD_899,Brachinus sclopeta,0.9999995544465343
RMQS_25_SAINT-AGNANT-PRES-CROCQ_1421,Brachinus sclopeta,0.9999999438472333
RMQS_25_BEZIERS_2161,Calathus fuscipes,0.9999993855306893
RMQS_25_GEDRE_2269,Calathus fuscipes,0.9999996474157993
RMQS_25_HOUTAUD_1107,Calathus fuscipes,0.999999802327376
RMQS_25_JOUILLAT_1295,Calathus fuscipes,0.999999595006439
RMQS_25_LITZ_199,Calathus fuscipes,0.9999984941727518
RMQS_25_LONDE-LES-MAURES_2207,Calathus fuscipes,0.9999993943124263
RMQS_25_MONT-PRES-CHAMBORD_899,Calathus fuscipes,0.9999994318639548
RMQS_25_SAINT-SAUVEUR-SUR-TINEE_1904,Calathus fuscipes,0.999999577387031
RMQS_25_YGRANDE_1216,Calathus fuscipes,0.9999996003452015
RMQS_25_AVESSAC_831,Carabus auratus,0.9999205566692884
RMQS_25_BEAUCHENE_438,Carabus auratus,0.9999735658850907
RMQS_25_BIOL_1517,Carabus auratus,0.9999762874890356
RMQS_25_CANET-DE-SALARS_1882,Carabus auratus,0.9999630763419843
RMQS_25_CUGNEY_970,Carabus auratus,0.9999485151734977
RMQS_25_HORPS_557,Carabus auratus,0.9999596128546373
RMQS_25_LESCOUT_2110,Carabus auratus,0.9999625408930481
RMQS_25_MONTPEZAT_2099,Carabus auratus,0.9999648193189349
RMQS_25_SAINT-AGNANT-PRES-CROCQ_1421,Carabus auratus,0.9999524129611701
RMQS_25_YGRANDE_1216,Carabus auratus,0.9999777407456605
RMQS_25_ARFEUILLES_1345,Carabus auronitens,0.9999999753792513
RMQS_25_CASTELLET-LES-SAUSSES_1948,Carabus auronitens,0.9999999999965379
RMQS_25_DINGY-SAINT-CLAIR_1399,Carabus auronitens,0.9999994358697111
RMQS_25_LAGUIOLE_1756,Carabus auronitens,0.9999999993018713
RMQS_25_EBERSHEIM_594,Carabus granulatus,0.9999966173876832
RMQS_25_PAUILLAC_1571,Carabus granulatus,0.999998453944644
RMQS_25_RAUVILLE-LA-BIGOT_147,Carabus granulatus,0.99999321591079815
RMQS_25_ALLANCHE_1589,Carabus nemoralis,0.9999967292015388
RMQS_25_ARFEUILLES_1345,Carabus nemoralis,0.999997864818468
RMQS_25_BEAUCHENE_438,Carabus nemoralis,0.9999990323351144
RMQS_25_BESSE_1747,Carabus nemoralis,0.9999990110411247
RMQS_25_CANET-DE-SALARS_1882,Carabus nemoralis,0.9999978960225075
RMQS_25_CASTANET_1878,Carabus nemoralis,0.9999986844854525
RMQS_25_CLEMONT_903,Carabus nemoralis,0.9999986300534172
RMQS_25_HORPS_557,Carabus nemoralis,0.9999989002415037
RMQS_25_JOUILLAT_1295,Carabus nemoralis,0.9999988357038974
RMQS_25_LAGUIOLE_1756,Carabus nemoralis,0.999996048058611
RMQS_25_MALREVERS_1635,Carabus nemoralis,0.9999980195698651
RMQS_25_MONTPEZAT_2099,Carabus nemoralis,0.9999989351093475
RMQS_25_RHODES_412,Carabus nemoralis,0.9999984025317668
RMQS_25_VOUZIERS_210,Carabus nemoralis,0.9999988332630848
RMQS_25_ARFEUILLES_1345,Carabus problematicus,0.9999999979886707
RMQS_25_LAGUIOLE_1756,Carabus problematicus,0.9999999999999882
RMQS_25_MALREVERS_1635,Carabus problematicus,0.999999950568472
RMQS_25_ALLANCHE_1589,Carabus violaceus purpurascens,0.9999936444666488
RMQS_25_CLEMONT_903,Carabus violaceus purpurascens,0.9999999643861867
RMQS_25_GAREIN_1911,Carabus violaceus purpurascens,0.9999914682112268
RMQS_25_GEDRE_2269,Carabus violaceus purpurascens,0.9999969966050336
RMQS_25_BIOL_1517,Clivina fossor,0.9999997162084832
RMQS_25_CARSAC-DE-GURSON_1657,Clivina fossor,0.9999999988209174
RMQS_25_LIVRE-SUR-CHANGEON_612,Clivina fossor,0.9999999975169034
RMQS_25_MELLERAY_680,Clivina fossor,0.9999999963141586
RMQS_25_NAIZIN_663,Clivina fossor,0.999999976529569
RMQS_25_RAUVILLE-LA-BIGOT_147,Clivina fossor,0.9999999915171146
RMQS_25_AILLEVILLE_640,Harpalus affinis,0.9999965077181445
RMQS_25_AZAY-LE-FERRON_1126,Harpalus affinis,0.9999968832118928
RMQS_25_BAZORDAN_2186,Harpalus affinis,0.9999972926718996
RMQS_25_BESSE_1747,Harpalus affinis,0.9999966007173975
RMQS_25_CANET-DE-SALARS_1882,Harpalus affinis,0.9999986020828495
RMQS_25_CARSAC-DE-GURSON_1657,Harpalus affinis,0.9999962676693984
RMQS_25_CHAUSSEE-SUR-MARNE_401,Harpalus affinis,0.9999985315035698
RMQS_25_CUGNEY_970,Harpalus affinis,0.9999972017481973
RMQS_25_DOMPAIRE_647,Harpalus affinis,0.9999982691239003
RMQS_25_FONDETTES_946,Harpalus affinis,0.9999965215617278
RMQS_25_GAS_509,Harpalus affinis,0.9999965971977142
RMQS_25_HORPS_557,Harpalus affinis,0.9999972212855138
RMQS_25_LESCOUT_2110,Harpalus affinis,0.9999969431455159
RMQS_25_LITZ_199,Harpalus affinis,0.9999976916389931
RMQS_25_MONT-PRES-CHAMBORD_899,Harpalus affinis,0.9999964850100769
RMQS_25_PERREUX_803,Harpalus affinis,0.9999976355700494
RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277,Harpalus affinis,0.9999971806367433
RMQS_25_SAINT-AGNANT-PRES-CROCQ_1421,Harpalus affinis,0.9999984833840487
RMQS_25_SAINT-GINEIS-EN-COIRON_1764,Harpalus affinis,0.9999984406971454
RMQS_25_SALON-DE_PROVENCE_2079,Harpalus affinis,0.9999965764303753
RMQS_25_SCEAUX-DU-GATINAIS_688,Harpalus affinis,0.9999971346380014
RMQS_25_BIOL_1517,Harpalus anxius,0.9999999999952585
RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277,Harpalus anxius,0.9999999999390656
RMQS_25_SAINT-GINEIS-EN-COIRON_1764,Harpalus anxius,0.9999999999735023
RMQS_25_SALON-DE_PROVENCE_2079,Harpalus anxius,0.9999999999955167
RMQS_25_CHATEAU-L'EVEQUE_1578,Harpalus cupreus,0.9999999997613995
RMQS_25_LESCOUT_2110,Harpalus cupreus,0.9999999941037176
RMQS_25_PAUILLAC_1571,Harpalus cupreus,0.9999999882962479
RMQS_25_YGRANDE_1216,Harpalus cupreus,0.9999999781725586
RMQS_25_AILLEVILLE_640,Harpalus dimidiatus,0.9999983584629296
RMQS_25_AVESSAC_831,Harpalus dimidiatus,0.9999947875316414
RMQS_25_AZAY-LE-FERRON_1126,Harpalus dimidiatus,0.9999949796914895
RMQS_25_BAZORDAN_2186,Harpalus dimidiatus,0.99999894036368
RMQS_25_BESSE_1747,Harpalus dimidiatus,0.999998764048628
RMQS_25_CASTANET_1878,Harpalus dimidiatus,0.999998706284375
RMQS_25_CHATEAU-L'EVEQUE_1578,Harpalus dimidiatus,0.9999981949452248
RMQS_25_ESPAGNAC_1584,Harpalus dimidiatus,0.9999993046740424
RMQS_25_FONDETTES_946,Harpalus dimidiatus,0.9999965705564161
RMQS_25_GAS_509,Harpalus dimidiatus,0.9999975698193254
RMQS_25_LESCOUT_2110,Harpalus dimidiatus,0.9999977539457826
RMQS_25_MONT-PRES-CHAMBORD_899,Harpalus dimidiatus,0.9999966473860028
RMQS_25_PAUILLAC_1571,Harpalus dimidiatus,0.9999896712900112
RMQS_25_POMMERAYE_939,Harpalus dimidiatus,0.9999977455633396
RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277,Harpalus dimidiatus,0.9999895413605571
RMQS_25_SAINT-GINEIS-EN-COIRON_1764,Harpalus dimidiatus,0.999999359322821
RMQS_25_SALON-DE_PROVENCE_2079,Harpalus dimidiatus,0.9999966227133502
RMQS_25_TRIAIZE_1238,Harpalus dimidiatus,0.9999920517378832
RMQS_25_YGRANDE_1216,Harpalus dimidiatus,0.9999987870803512
RMQS_25_AILLEVILLE_640,Harpalus distinguendus,0.9999984133501366
RMQS_25_AVESSAC_831,Harpalus distinguendus,0.9999982537994255
RMQS_25_AZAY-LE-FERRON_1126,Harpalus distinguendus,0.9999980926354931
RMQS_25_BAZORDAN_2186,Harpalus distinguendus,0.9999977044914139
