PAYS;REGION;DEPARTEMENT;CD_DEPT;CD_INSEE;NOM_LOCALITE;LIEU-DIT;PROJET;ORGANISME;OBSERVATEUR;CD_STATION;NOM_STATION;ID_ECHANTILLON;X (Longitude);Y (Latitude);ALTITUDE;DATE;DATE_FIN;HABITAT;MICROHABITAT;METHODE;REMARQUE_STATION;CLASSE;ORDRE;FAMILLE;CD_NOM;RANG;LB_NOM;NOM_VALIDE;BOITE;CD_COLLECTION;NOM_CITE;?;?;Juvénile;?;ABONDANCE_TOTALE;LRN;REMARQUE_INDIVIDU;A VERIFIER/PHOTO;DETERMINATEUR;LEG/COLLECTION;DATE_DETERMINATION;Photos;ENVOI_CARDOBS
France;CHAMPAGNE-ARDENNE;AUBE;10;10002;Ailleville;Val des Vignes;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;2190601;RMQS_25_AILLEVILLE_640;RMQS_25_AILLEVILLE_640_PB8;48.25073531;4.693435729;193;45728;45758;Monoculture (blé);;Pitfall;;Arachnida;Araneae;Lycosidae;198691;GN;Trochosa;Trochosa C.L. Koch, 1847;E&S_AR_B103_T19;NHEN-43773;trochosa;;1;;;1;#N/A;;;N.HENON;ECO&SOLS;45964;;
France;CHAMPAGNE-ARDENNE;AUBE;10;10002;Ailleville;Val des Vignes;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;2190601;RMQS_25_AILLEVILLE_640;RMQS_25_AILLEVILLE_640_PB8;48.25073531;4.693435729;193;45728;45758;Monoculture (blé);;Pitfall;;Arachnida;Araneae;Lycosidae;457346;ES;Trochosa robusta;Trochosa robusta (Simon, 1876);E&S_AR_B103_T20;NHEN-43774;trochosa robusta;1;;;;1;LC;;;N.HENON;ECO&SOLS;45964;;
France;CHAMPAGNE-ARDENNE;AUBE;10;10002;Ailleville;Val des Vignes;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;2190601;RMQS_25_AILLEVILLE_640;RMQS_25_AILLEVILLE_640_PB8;48.25073531;4.693435729;193;45728;45758;Monoculture (blé);;Pitfall;;Arachnida;Araneae;Lycosidae;1924;ES;Pardosa hortensis;Pardosa hortensis (Thorell, 1872);E&S_AR_B103_T21;NHEN-43775;pardosa hortensis;4;;;;4;LC;;;N.HENON;ECO&SOLS;45964;;
France;CHAMPAGNE-ARDENNE;AUBE;10;10002;Ailleville;Val des Vignes;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;2190601;RMQS_25_AILLEVILLE_640;RMQS_25_AILLEVILLE_640_PB8;48.25073531;4.693435729;193;45728;45758;Monoculture (blé);;Pitfall;;Arachnida;Araneae;Lycosidae;1926;ES;Pardosa agrestis;Pardosa agrestis (Westring, 1861);E&S_AR_B103_T22;NHEN-43776;pardosa agrestis;;1;;;1;LC;;;N.HENON;ECO&SOLS;45964;;
France;CHAMPAGNE-ARDENNE;AUBE;10;10002;Ailleville;Val des Vignes;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;2190601;RMQS_25_AILLEVILLE_640;RMQS_25_AILLEVILLE_640_PB8;48.25073531;4.693435729;193;45728;45758;Monoculture (blé);;Pitfall;;Arachnida;Araneae;Lycosidae;195830;GN;Pardosa;Pardosa Koch, 1847;E&S_AR_B103_T23;NHEN-43777;pardosa;;;2;;2;#N/A;;;N.HENON;ECO&SOLS;45964;;
France;CHAMPAGNE-ARDENNE;AUBE;10;10002;Ailleville;Val des Vignes;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;2190601;RMQS_25_AILLEVILLE_640;RMQS_25_AILLEVILLE_640_PB8;48.25073531;4.693435729;193;45728;45758;Monoculture (blé);;Pitfall;;Arachnida;Araneae;Lycosidae;457340;ES;Pardosa prativaga;Pardosa prativaga (L. Koch, 1870);E&S_AR_B103_T24;NHEN-43778;pardosa prativaga;1;;;;1;LC;;;N.HENON;ECO&SOLS;45964;;
France;CHAMPAGNE-ARDENNE;AUBE;10;10002;Ailleville;Val des Vignes;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;2190601;RMQS_25_AILLEVILLE_640;RMQS_25_AILLEVILLE_640_PB8;48.25073531;4.693435729;193;45728;45758;Monoculture (blé);;Pitfall;;Arachnida;Araneae;Lycosidae;907035;ES;Pardosa tenuipes;Pardosa tenuipes L. Koch, 1882;E&S_AR_B103_T25;NHEN-43779;pardosa tenuipes;1;;;;1;LC;;;N.HENON;ECO&SOLS;45964;;
France;CHAMPAGNE-ARDENNE;AUBE;10;10002;Ailleville;Val des Vignes;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;2190601;RMQS_25_AILLEVILLE_640;RMQS_25_AILLEVILLE_640_PB8;48.25073531;4.693435729;193;45728;45758;Monoculture (blé);;Pitfall;;Arachnida;Araneae;Lycosidae;1929;ES;Pardosa proxima;Pardosa proxima (C.L. Koch, 1847);E&S_AR_B103_T26;NHEN-43780;pardosa proxima;1;;;;1;LC;;;N.HENON;ECO&SOLS;45964;;
France;CHAMPAGNE-ARDENNE;AUBE;10;10002;Ailleville;Val des Vignes;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;2190601;RMQS_25_AILLEVILLE_640;RMQS_25_AILLEVILLE_640_PB8;48.25073531;4.693435729;193;45728;45758;Monoculture (blé);;Pitfall;;Arachnida;Araneae;Linyphiidae;1445;ES;Erigone atra;Erigone atra Blackwall, 1833;E&S_AR_B103_T27;NHEN-43781;erigone atra;5;;;;5;LC;;;N.HENON;ECO&SOLS;45964;;
France;CHAMPAGNE-ARDENNE;AUBE;10;10002;Ailleville;Val des Vignes;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;2190601;RMQS_25_AILLEVILLE_640;RMQS_25_AILLEVILLE_640_PB8;48.25073531;4.693435729;193;45728;45758;Monoculture (blé);;Pitfall;;Arachnida;Araneae;Linyphiidae;1446;ES;Erigone dentipalpis;Erigone dentipalpis (Wider, 1834);E&S_AR_B103_T28;NHEN-43782;erigone dentipalpis;3;;;;3;LC;;;N.HENON;ECO&SOLS;45964;;
France;CHAMPAGNE-ARDENNE;AUBE;10;10002;Ailleville;Val des Vignes;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;2190601;RMQS_25_AILLEVILLE_640;RMQS_25_AILLEVILLE_640_PB8;48.25073531;4.693435729;193;45728;45758;Monoculture (blé);;Pitfall;;Arachnida;Araneae;Linyphiidae;1437;ES;Bathyphantes gracilis;Bathyphantes gracilis (Blackwall, 1841);E&S_AR_B103_T29;NHEN-43783;bathyphantes gracilis;;1;;;1;LC;;;N.HENON;ECO&SOLS;45964;;
France;CHAMPAGNE-ARDENNE;AUBE;10;10002;Ailleville;Val des Vignes;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;2190601;RMQS_25_AILLEVILLE_640;RMQS_25_AILLEVILLE_640_PB8;48.25073531;4.693435729;193;45728;45758;Monoculture (blé);;Pitfall;;Arachnida;Araneae;Linyphiidae;806888;ES;Agyneta rurestris;Agyneta rurestris (C. L. Koch, 1836);E&S_AR_B103_T30;NHEN-43784;agyneta rurestris;1;;;;1;LC;;;N.HENON;ECO&SOLS;45964;;
France;CHAMPAGNE-ARDENNE;AUBE;10;10002;Ailleville;Val des Vignes;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;2190601;RMQS_25_AILLEVILLE_640;RMQS_25_AILLEVILLE_640_PB8;48.25073531;4.693435729;193;45728;45758;Monoculture (blé);;Pitfall;;Arachnida;Araneae;Linyphiidae;233466;ES;Araeoncus humilis;Araeoncus humilis (Blackwall, 1841);E&S_AR_B103_T31;NHEN-43785;araeoncus humilis;;1;;;1;LC;;;N.HENON;ECO&SOLS;45964;;
France;CHAMPAGNE-ARDENNE;AUBE;10;10002;Ailleville;Val des Vignes;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;2190601;RMQS_25_AILLEVILLE_640;RMQS_25_AILLEVILLE_640_PB8;48.25073531;4.693435729;193;45728;45758;Monoculture (blé);;Pitfall;;Arachnida;Araneae;Linyphiidae;233527;ES;Diplocephalus graecus;Diplocephalus graecus (O. Pickard-Cambridge, 1873);E&S_AR_B103_T32;NHEN-43786;diplocephalus graecus;;1;;;1;LC;;;N.HENON;ECO&SOLS;45964;;
France;CHAMPAGNE-ARDENNE;AUBE;10;10002;Ailleville;Val des Vignes;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;2190601;RMQS_25_AILLEVILLE_640;RMQS_25_AILLEVILLE_640_PB8;48.25073531;4.693435729;193;45728;45758;Monoculture (blé);;Pitfall;;Arachnida;Araneae;Linyphiidae;1417;ES;Microlinyphia pusilla;Microlinyphia pusilla (Sundevall, 1830);E&S_AR_B103_T33;NHEN-43787;microlinyphia pusilla;1;;;;1;LC;;;N.HENON;ECO&SOLS;45964;;
France;CHAMPAGNE-ARDENNE;AUBE;10;10002;Ailleville;Val des Vignes;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;2190601;RMQS_25_AILLEVILLE_640;RMQS_25_AILLEVILLE_640_PB8;48.25073531;4.693435729;193;45728;45758;Monoculture (blé);;Pitfall;;Arachnida;Araneae;Linyphiidae;233688;ES;Oedothorax apicatus;Oedothorax apicatus (Blackwall, 1850);E&S_AR_B103_T34;NHEN-43788;oedothorax apicatus;;10;;;10;LC;;;N.HENON;ECO&SOLS;45964;;
France;CHAMPAGNE-ARDENNE;AUBE;10;10002;Ailleville;Val des Vignes;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;2190601;RMQS_25_AILLEVILLE_640;RMQS_25_AILLEVILLE_640_PB9;48.25073531;4.693435729;193;45728;45758;Monoculture (blé);;Pitfall;;Arachnida;Araneae;Lycosidae;457346;ES;Trochosa robusta;Trochosa robusta (Simon, 1876);E&S_AR_B103_T35;NHEN-43789;trochosa robusta;1;;;;1;LC;;;N.HENON;ECO&SOLS;45964;;
France;CHAMPAGNE-ARDENNE;AUBE;10;10002;Ailleville;Val des Vignes;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;2190601;RMQS_25_AILLEVILLE_640;RMQS_25_AILLEVILLE_640_PB9;48.25073531;4.693435729;193;45728;45758;Monoculture (blé);;Pitfall;;Arachnida;Araneae;Lycosidae;195830;GN;Pardosa;Pardosa Koch, 1847;E&S_AR_B103_T36;NHEN-43790;pardosa;;;1;;1;#N/A;;;N.HENON;ECO&SOLS;45964;;
France;CHAMPAGNE-ARDENNE;AUBE;10;10002;Ailleville;Val des Vignes;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;2190601;RMQS_25_AILLEVILLE_640;RMQS_25_AILLEVILLE_640_PB9;48.25073531;4.693435729;193;45728;45758;Monoculture (blé);;Pitfall;;Arachnida;Araneae;Lycosidae;1929;ES;Pardosa proxima;Pardosa proxima (C.L. Koch, 1847);E&S_AR_B103_T37;NHEN-43791;pardosa proxima;1;;;;1;LC;;;N.HENON;ECO&SOLS;45964;;
France;CHAMPAGNE-ARDENNE;AUBE;10;10002;Ailleville;Val des Vignes;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;2190601;RMQS_25_AILLEVILLE_640;RMQS_25_AILLEVILLE_640_PB9;48.25073531;4.693435729;193;45728;45758;Monoculture (blé);;Pitfall;;Arachnida;Araneae;Linyphiidae;1489;ES;Stemonyphantes lineatus;Stemonyphantes lineatus (Linnaeus, 1758);E&S_AR_B103_T38;NHEN-43792;stemonyphantes lineatus;;1;;;1;LC;;;N.HENON;ECO&SOLS;45964;;
France;CHAMPAGNE-ARDENNE;AUBE;10;10002;Ailleville;Val des Vignes;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;2190601;RMQS_25_AILLEVILLE_640;RMQS_25_AILLEVILLE_640_PB9;48.25073531;4.693435729;193;45728;45758;Monoculture (blé);;Pitfall;;Arachnida;Araneae;Gnaphosidae;184362;FM;Gnaphosidae;Gnaphosidae Pocock, 1898;E&S_AR_B103_T39;NHEN-43793;gnaphosidae;;;1;;1;#N/A;;;N.HENON;ECO&SOLS;45964;;
France;CHAMPAGNE-ARDENNE;AUBE;10;10002;Ailleville;Val des Vignes;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;2190601;RMQS_25_AILLEVILLE_640;RMQS_25_AILLEVILLE_640_PB9;48.25073531;4.693435729;193;45728;45758;Monoculture (blé);;Pitfall;;Arachnida;Araneae;Linyphiidae;806888;ES;Agyneta rurestris;Agyneta rurestris (C. L. Koch, 1836);E&S_AR_B103_T40;NHEN-43794;agyneta rurestris;;1;;;1;LC;;;N.HENON;ECO&SOLS;45964;;
France;CHAMPAGNE-ARDENNE;AUBE;10;10002;Ailleville;Val des Vignes;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;2190601;RMQS_25_AILLEVILLE_640;RMQS_25_AILLEVILLE_640_PB9;48.25073531;4.693435729;193;45728;45758;Monoculture (blé);;Pitfall;;Arachnida;Araneae;Linyphiidae;1445;ES;Erigone atra;Erigone atra Blackwall, 1833;E&S_AR_B103_T41;NHEN-43795;erigone atra;6;1;;;7;LC;;;N.HENON;ECO&SOLS;45964;;
France;CHAMPAGNE-ARDENNE;AUBE;10;10002;Ailleville;Val des Vignes;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;2190601;RMQS_25_AILLEVILLE_640;RMQS_25_AILLEVILLE_640_PB9;48.25073531;4.693435729;193;45728;45758;Monoculture (blé);;Pitfall;;Arachnida;Araneae;Linyphiidae;233688;ES;Oedothorax apicatus;Oedothorax apicatus (Blackwall, 1850);E&S_AR_B103_T42;NHEN-43796;oedothorax apicatus;;3;;;3;LC;;;N.HENON;ECO&SOLS;45964;;
France;CHAMPAGNE-ARDENNE;AUBE;10;10002;Ailleville;Val des Vignes;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;2190601;RMQS_25_AILLEVILLE_640;RMQS_25_AILLEVILLE_640_PB10;48.25073531;4.693435729;193;45728;45758;Monoculture (blé);;Pitfall;;Arachnida;Araneae;Thomisidae;1643;ES;Xysticus kochi;Xysticus kochi Thorell, 1872;E&S_AR_B103_T43;NHEN-43797;xysticus kochi;1;;;;1;LC;;;N.HENON;ECO&SOLS;45964;;
France;CHAMPAGNE-ARDENNE;AUBE;10;10002;Ailleville;Val des Vignes;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;2190601;RMQS_25_AILLEVILLE_640;RMQS_25_AILLEVILLE_640_PB10;48.25073531;4.693435729;193;45728;45758;Monoculture (blé);;Pitfall;;Arachnida;Araneae;Tetragnathidae;457316;ES;Pachygnatha degeeri;Pachygnatha degeeri Sundevall, 1830;E&S_AR_B103_T44;NHEN-43798;pachygnatha degeeri;;1;;;1;LC;;;N.HENON;ECO&SOLS;45964;;
France;CHAMPAGNE-ARDENNE;AUBE;10;10002;Ailleville;Val des Vignes;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;2190601;RMQS_25_AILLEVILLE_640;RMQS_25_AILLEVILLE_640_PB10;48.25073531;4.693435729;193;45728;45758;Monoculture (blé);;Pitfall;;Arachnida;Araneae;Lycosidae;457346;ES;Trochosa robusta;Trochosa robusta (Simon, 1876);E&S_AR_B103_T45;NHEN-43799;trochosa robusta;1;;;;1;LC;;;N.HENON;ECO&SOLS;45964;;
France;CHAMPAGNE-ARDENNE;AUBE;10;10002;Ailleville;Val des Vignes;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;2190601;RMQS_25_AILLEVILLE_640;RMQS_25_AILLEVILLE_640_PB10;48.25073531;4.693435729;193;45728;45758;Monoculture (blé);;Pitfall;;Arachnida;Araneae;Lycosidae;233895;ES;Trochosa ruricola;Trochosa ruricola (De Geer, 1778);E&S_AR_B103_T46;NHEN-43800;trochosa ruricola;1;;;;1;LC;;;N.HENON;ECO&SOLS;45964;;
France;CHAMPAGNE-ARDENNE;AUBE;10;10002;Ailleville;Val des Vignes;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;2190601;RMQS_25_AILLEVILLE_640;RMQS_25_AILLEVILLE_640_PB10;48.25073531;4.693435729;193;45728;45758;Monoculture (blé);;Pitfall;;Arachnida;Araneae;Gnaphosidae;184362;FM;Gnaphosidae;Gnaphosidae Pocock, 1898;E&S_AR_B103_T47;NHEN-43801;gnaphosidae;;;2;;2;#N/A;;;N.HENON;ECO&SOLS;45964;;
France;CHAMPAGNE-ARDENNE;AUBE;10;10002;Ailleville;Val des Vignes;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;2190601;RMQS_25_AILLEVILLE_640;RMQS_25_AILLEVILLE_640_PB10;48.25073531;4.693435729;193;45728;45758;Monoculture (blé);;Pitfall;;Arachnida;Araneae;Lycosidae;195830;GN;Pardosa;Pardosa Koch, 1847;E&S_AR_B103_T48;NHEN-43802;pardosa;;1;;;1;#N/A;Pardosa proxima/tenuipes - femelles non discernables;;N.HENON;ECO&SOLS;45964;;
France;CHAMPAGNE-ARDENNE;AUBE;10;10002;Ailleville;Val des Vignes;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;2190601;RMQS_25_AILLEVILLE_640;RMQS_25_AILLEVILLE_640_PB10;48.25073531;4.693435729;193;45728;45758;Monoculture (blé);;Pitfall;;Arachnida;Araneae;Lycosidae;1924;ES;Pardosa hortensis;Pardosa hortensis (Thorell, 1872);E&S_AR_B103_T49;NHEN-43803;pardosa hortensis;2;;;;2;LC;;;N.HENON;ECO&SOLS;45964;;
France;CHAMPAGNE-ARDENNE;AUBE;10;10002;Ailleville;Val des Vignes;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;2190601;RMQS_25_AILLEVILLE_640;RMQS_25_AILLEVILLE_640_PB10;48.25073531;4.693435729;193;45728;45758;Monoculture (blé);;Pitfall;;Arachnida;Araneae;Lycosidae;195830;GN;Pardosa;Pardosa Koch, 1847;E&S_AR_B103_T50;NHEN-43804;pardosa;;;4;;4;#N/A;;;N.HENON;ECO&SOLS;45964;;
France;CHAMPAGNE-ARDENNE;AUBE;10;10002;Ailleville;Val des Vignes;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;2190601;RMQS_25_AILLEVILLE_640;RMQS_25_AILLEVILLE_640_PB10;48.25073531;4.693435729;193;45728;45758;Monoculture (blé);;Pitfall;;Arachnida;Araneae;Linyphiidae;1445;ES;Erigone atra;Erigone atra Blackwall, 1833;E&S_AR_B103_T51;NHEN-43805;erigone atra;7;1;;;8;LC;;;N.HENON;ECO&SOLS;45964;;
France;CHAMPAGNE-ARDENNE;AUBE;10;10002;Ailleville;Val des Vignes;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;2190601;RMQS_25_AILLEVILLE_640;RMQS_25_AILLEVILLE_640_PB10;48.25073531;4.693435729;193;45728;45758;Monoculture (blé);;Pitfall;;Arachnida;Araneae;Linyphiidae;233787;ES;Tenuiphantes tenuis;Tenuiphantes tenuis (Blackwall, 1852);E&S_AR_B103_T52;NHEN-43806;tenuiphantes tenuis;1;1;;;2;LC;;;N.HENON;ECO&SOLS;45964;;
France;CHAMPAGNE-ARDENNE;AUBE;10;10002;Ailleville;Val des Vignes;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;2190601;RMQS_25_AILLEVILLE_640;RMQS_25_AILLEVILLE_640_PB10;48.25073531;4.693435729;193;45728;45758;Monoculture (blé);;Pitfall;;Arachnida;Araneae;Linyphiidae;233688;ES;Oedothorax apicatus;Oedothorax apicatus (Blackwall, 1850);E&S_AR_B103_T53;NHEN-43807;oedothorax apicatus;;3;;;3;LC;;;N.HENON;ECO&SOLS;45964;;
France;CHAMPAGNE-ARDENNE;AUBE;10;10002;Ailleville;Val des Vignes;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;2190601;RMQS_25_AILLEVILLE_640;RMQS_25_AILLEVILLE_640_GDP1;48.25073531;4.693435729;193;45728;45758;Monoculture (blé);;Pitfall;;Arachnida;Araneae;Lycosidae;1924;ES;Pardosa hortensis;Pardosa hortensis (Thorell, 1872);E&S_AR_B103_T54;NHEN-43808;pardosa hortensis;3;;;;3;LC;;;N.HENON;ECO&SOLS;45964;;
France;CHAMPAGNE-ARDENNE;AUBE;10;10002;Ailleville;Val des Vignes;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;2190601;RMQS_25_AILLEVILLE_640;RMQS_25_AILLEVILLE_640_GDP1;48.25073531;4.693435729;193;45728;45758;Monoculture (blé);;Pitfall;;Arachnida;Araneae;Lycosidae;1929;ES;Pardosa proxima;Pardosa proxima (C.L. Koch, 1847);E&S_AR_B103_T55;NHEN-43809;pardosa proxima;1;;;;1;LC;;;N.HENON;ECO&SOLS;45964;;
France;CHAMPAGNE-ARDENNE;AUBE;10;10002;Ailleville;Val des Vignes;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;2190601;RMQS_25_AILLEVILLE_640;RMQS_25_AILLEVILLE_640_GDP1;48.25073531;4.693435729;193;45728;45758;Monoculture (blé);;Pitfall;;Arachnida;Araneae;Lycosidae;195830;GN;Pardosa;Pardosa Koch, 1847;E&S_AR_B103_T56;NHEN-43810;pardosa;;;1;;1;#N/A;;;N.HENON;ECO&SOLS;45964;;
France;CHAMPAGNE-ARDENNE;AUBE;10;10002;Ailleville;Val des Vignes;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;2190601;RMQS_25_AILLEVILLE_640;RMQS_25_AILLEVILLE_640_GDP1;48.25073531;4.693435729;193;45728;45758;Monoculture (blé);;Pitfall;;Arachnida;Araneae;Miturgidae;1756;ES;Zora parallela;Zora parallela Simon, 1878;E&S_AR_B103_T57;NHEN-43811;zora parallela;;;1;;1;LC;;;N.HENON;ECO&SOLS;45964;;
France;CHAMPAGNE-ARDENNE;AUBE;10;10002;Ailleville;Val des Vignes;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;2190601;RMQS_25_AILLEVILLE_640;RMQS_25_AILLEVILLE_640_GDP1;48.25073531;4.693435729;193;45728;45758;Monoculture (blé);;Pitfall;;Arachnida;Araneae;Linyphiidae;1478;ES;Ostearius melanopygius;Ostearius melanopygius (O. Pickard-Cambridge, 1880);E&S_AR_B103_T58;NHEN-43812;ostearius melanopygius;1;;;;1;NA;;;N.HENON;ECO&SOLS;45964;;
France;CHAMPAGNE-ARDENNE;AUBE;10;10002;Ailleville;Val des Vignes;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;2190601;RMQS_25_AILLEVILLE_640;RMQS_25_AILLEVILLE_640_GDP1;48.25073531;4.693435729;193;45728;45758;Monoculture (blé);;Pitfall;;Arachnida;Araneae;Gnaphosidae;184362;FM;Gnaphosidae;Gnaphosidae Pocock, 1898;E&S_AR_B103_T59;NHEN-43813;gnaphosidae;;;1;;1;#N/A;;;N.HENON;ECO&SOLS;45964;;
France;CHAMPAGNE-ARDENNE;AUBE;10;10002;Ailleville;Val des Vignes;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;2190601;RMQS_25_AILLEVILLE_640;RMQS_25_AILLEVILLE_640_GDP1;48.25073531;4.693435729;193;45728;45758;Monoculture (blé);;Pitfall;;Arachnida;Araneae;Tetragnathidae;457316;ES;Pachygnatha degeeri;Pachygnatha degeeri Sundevall, 1830;E&S_AR_B103_T60;NHEN-43814;pachygnatha degeeri;;1;;;1;LC;;;N.HENON;ECO&SOLS;45964;;
France;CHAMPAGNE-ARDENNE;AUBE;10;10002;Ailleville;Val des Vignes;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;2190601;RMQS_25_AILLEVILLE_640;RMQS_25_AILLEVILLE_640_GDP1;48.25073531;4.693435729;193;45728;45758;Monoculture (blé);;Pitfall;;Arachnida;Araneae;Linyphiidae;1405;ES;Diplostyla concolor;Diplostyla concolor (Wider, 1834);E&S_AR_B103_T61;NHEN-43815;diplostyla concolor;;1;;;1;LC;;;N.HENON;ECO&SOLS;45964;;
France;CHAMPAGNE-ARDENNE;AUBE;10;10002;Ailleville;Val des Vignes;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;2190601;RMQS_25_AILLEVILLE_640;RMQS_25_AILLEVILLE_640_GDP1;48.25073531;4.693435729;193;45728;45758;Monoculture (blé);;Pitfall;;Arachnida;Araneae;Linyphiidae;1504;ES;Pelecopsis parallela;Pelecopsis parallela (Wider, 1834);E&S_AR_B103_T62;NHEN-43816;pelecopsis parallela;;1;;;1;LC;;;N.HENON;ECO&SOLS;45964;;
France;CHAMPAGNE-ARDENNE;AUBE;10;10002;Ailleville;Val des Vignes;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;2190601;RMQS_25_AILLEVILLE_640;RMQS_25_AILLEVILLE_640_GDP1;48.25073531;4.693435729;193;45728;45758;Monoculture (blé);;Pitfall;;Arachnida;Araneae;Linyphiidae;1445;ES;Erigone atra;Erigone atra Blackwall, 1833;E&S_AR_B103_T63;NHEN-43817;erigone atra;4;;;;4;LC;;;N.HENON;ECO&SOLS;45964;;
France;CHAMPAGNE-ARDENNE;AUBE;10;10002;Ailleville;Val des Vignes;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;2190601;RMQS_25_AILLEVILLE_640;RMQS_25_AILLEVILLE_640_GDP1;48.25073531;4.693435729;193;45728;45758;Monoculture (blé);;Pitfall;;Arachnida;Araneae;Linyphiidae;233688;ES;Oedothorax apicatus;Oedothorax apicatus (Blackwall, 1850);E&S_AR_B103_T64;NHEN-43818;oedothorax apicatus;;15;;;15;LC;;;N.HENON;ECO&SOLS;45964;;
France;CHAMPAGNE-ARDENNE;AUBE;10;10002;Ailleville;Val des Vignes;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;2190601;RMQS_25_AILLEVILLE_640;RMQS_25_AILLEVILLE_640_GDP2;48.25073531;4.693435729;193;45728;45758;Monoculture (blé);;Pitfall;;Arachnida;Araneae;Lycosidae;195830;GN;Pardosa;Pardosa Koch, 1847;E&S_AR_B103_T65;NHEN-43819;pardosa;;;3;;3;#N/A;;;N.HENON;ECO&SOLS;45964;;
France;CHAMPAGNE-ARDENNE;AUBE;10;10002;Ailleville;Val des Vignes;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;2190601;RMQS_25_AILLEVILLE_640;RMQS_25_AILLEVILLE_640_GDP2;48.25073531;4.693435729;193;45728;45758;Monoculture (blé);;Pitfall;;Arachnida;Araneae;Lycosidae;457346;ES;Trochosa robusta;Trochosa robusta (Simon, 1876);E&S_AR_B103_T66;NHEN-43820;trochosa robusta;1;;;;1;LC;Embolus cassés;;N.HENON;ECO&SOLS;45964;;
France;CHAMPAGNE-ARDENNE;AUBE;10;10002;Ailleville;Val des Vignes;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;2190601;RMQS_25_AILLEVILLE_640;RMQS_25_AILLEVILLE_640_GDP2;48.25073531;4.693435729;193;45728;45758;Monoculture (blé);;Pitfall;;Arachnida;Araneae;Linyphiidae;1445;ES;Erigone atra;Erigone atra Blackwall, 1833;E&S_AR_B103_T67;NHEN-43821;erigone atra;4;;;;4;LC;;;N.HENON;ECO&SOLS;45964;;
