PAYS;REGION;DEPARTEMENT;CD_DEPT;CD_INSEE;NOM_LOCALITE;LIEU-DIT;PROJET;ORGANISME;OBSERVATEUR;CD_STATION;NOM_STATION;ID_ECHANTILLON;X (Longitude);Y (Latitude);ALTITUDE;DATE;DATE_FIN;HABITAT;MICROHABITAT;METHODE;REMARQUE_STATION;CLASSE;ORDRE;FAMILLE;CD_NOM;RANG;LB_NOM;NOM_VALIDE;BOITE;CD_COLLECTION;NOM_CITE;Stade;ABONDANCE_TOTALE;LRN;REMARQUE_INDIVIDU;A VERIFIER;DETERMINATEUR;LEG;DATE_DETERMINATION;ENVOI_CARDOBS;MASSE;Nom_Saisie
#REF!;#REF!;#REF!;#REF!;#REF!;Rhodes;;RMQS_2025;EODD;Justine V. Hugo B., Mathias P.;;RMQS_25_RHODES_412;RMQS_25_RHODES_412_TM3;48.74972216;6.908611333;283;03/07/2025;03/07/2025;Forêt feuillus;;Tri manuel;;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;TR_LDEC-666;carabidae;;2;;;;L.DECAENS;;05/11/2025;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Rhodes;;RMQS_2025;EODD;Justine V. Hugo B., Mathias P.;;RMQS_25_RHODES_412;RMQS_25_RHODES_412_TM3;48.74972216;6.908611333;283;03/07/2025;03/07/2025;Forêt feuillus;;Tri manuel;;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;TR_LDEC-667;araneae;;7;;;;L.DECAENS;;05/11/2025;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Rhodes;;RMQS_2025;EODD;Justine V. Hugo B., Mathias P.;;RMQS_25_RHODES_412;RMQS_25_RHODES_412_TM3;48.74972216;6.908611333;283;03/07/2025;03/07/2025;Forêt feuillus;;Tri manuel;;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;TR_LDEC-668;formicidae;;1;;;;L.DECAENS;;05/11/2025;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Rhodes;;RMQS_2025;EODD;Justine V. Hugo B., Mathias P.;;RMQS_25_RHODES_412;RMQS_25_RHODES_412_TM4;48.74972216;6.908611333;283;03/07/2025;03/07/2025;Forêt feuillus;;Tri manuel;;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;TR_LDEC-669;isopoda;;1;;;;L.DECAENS;;05/11/2025;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Rhodes;;RMQS_2025;EODD;Justine V. Hugo B., Mathias P.;;RMQS_25_RHODES_412;RMQS_25_RHODES_412_TM4;48.74972216;6.908611333;283;03/07/2025;03/07/2025;Forêt feuillus;;Tri manuel;;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;TR_LDEC-670;chilopoda;;2;;;;L.DECAENS;;05/11/2025;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Rhodes;;RMQS_2025;EODD;Justine V. Hugo B., Mathias P.;;RMQS_25_RHODES_412;RMQS_25_RHODES_412_TM4;48.74972216;6.908611333;283;03/07/2025;03/07/2025;Forêt feuillus;;Tri manuel;;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;TR_LDEC-671;diplopoda;;3;;;;L.DECAENS;;05/11/2025;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Rhodes;;RMQS_2025;EODD;Justine V. Hugo B., Mathias P.;;RMQS_25_RHODES_412;RMQS_25_RHODES_412_TM4;48.74972216;6.908611333;283;03/07/2025;03/07/2025;Forêt feuillus;;Tri manuel;;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;TR_LDEC-672;coleoptera;larva;2;;;;L.DECAENS;;05/11/2025;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Rhodes;;RMQS_2025;EODD;Justine V. Hugo B., Mathias P.;;RMQS_25_RHODES_412;RMQS_25_RHODES_412_TM4;48.74972216;6.908611333;283;03/07/2025;03/07/2025;Forêt feuillus;;Tri manuel;;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;TR_LDEC-673;oligochaeta;;1;;;;L.DECAENS;;05/11/2025;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Rhodes;;RMQS_2025;EODD;Justine V. Hugo B., Mathias P.;;RMQS_25_RHODES_412;RMQS_25_RHODES_412_TM4;48.74972216;6.908611333;283;03/07/2025;03/07/2025;Forêt feuillus;;Tri manuel;;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;TR_LDEC-674;araneae;;3;;;;L.DECAENS;;05/11/2025;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Rhodes;;RMQS_2025;EODD;Justine V. Hugo B., Mathias P.;;RMQS_25_RHODES_412;RMQS_25_RHODES_412_TM4;48.74972216;6.908611333;283;03/07/2025;03/07/2025;Forêt feuillus;;Tri manuel;;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;TR_LDEC-675;Forficulidae;nymphe;1;;;;L.DECAENS;;05/11/2025;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Rhodes;;RMQS_2025;EODD;Justine V. Hugo B., Mathias P.;;RMQS_25_RHODES_412;RMQS_25_RHODES_412_TM5;48.74972216;6.908611333;283;03/07/2025;03/07/2025;Forêt feuillus;;Tri manuel;;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;TR_LDEC-676;chilopoda;;4;;;;L.DECAENS;;05/11/2025;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Rhodes;;RMQS_2025;EODD;Justine V. Hugo B., Mathias P.;;RMQS_25_RHODES_412;RMQS_25_RHODES_412_TM5;48.74972216;6.908611333;283;03/07/2025;03/07/2025;Forêt feuillus;;Tri manuel;;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;TR_LDEC-677;diplopoda;;1;;;;L.DECAENS;;05/11/2025;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Rhodes;;RMQS_2025;EODD;Justine V. Hugo B., Mathias P.;;RMQS_25_RHODES_412;RMQS_25_RHODES_412_TM5;48.74972216;6.908611333;283;03/07/2025;03/07/2025;Forêt feuillus;;Tri manuel;;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;TR_LDEC-678;araneae;;10;;;;L.DECAENS;;05/11/2025;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Rhodes;;RMQS_2025;EODD;Justine V. Hugo B., Mathias P.;;RMQS_25_RHODES_412;RMQS_25_RHODES_412_TM5;48.74972216;6.908611333;283;03/07/2025;03/07/2025;Forêt feuillus;;Tri manuel;;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;TR_LDEC-679;diptera;;1;;;;L.DECAENS;;05/11/2025;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Rhodes;;RMQS_2025;EODD;Justine V. Hugo B., Mathias P.;;RMQS_25_RHODES_412;RMQS_25_RHODES_412_TM6;48.74972216;6.908611333;283;03/07/2025;03/07/2025;Forêt feuillus;;Tri manuel;;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;TR_LDEC-680;staphylinidae;;3;;;;L.DECAENS;;05/11/2025;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Rhodes;;RMQS_2025;EODD;Justine V. Hugo B., Mathias P.;;RMQS_25_RHODES_412;RMQS_25_RHODES_412_TM6;48.74972216;6.908611333;283;03/07/2025;03/07/2025;Forêt feuillus;;Tri manuel;;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;TR_LDEC-681;coleoptera;larva;2;;;;L.DECAENS;;05/11/2025;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Rhodes;;RMQS_2025;EODD;Justine V. Hugo B., Mathias P.;;RMQS_25_RHODES_412;RMQS_25_RHODES_412_TM6;48.74972216;6.908611333;283;03/07/2025;03/07/2025;Forêt feuillus;;Tri manuel;;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;TR_LDEC-682;carabidae;larva;1;;;;L.DECAENS;;05/11/2025;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Rhodes;;RMQS_2025;EODD;Justine V. Hugo B., Mathias P.;;RMQS_25_RHODES_412;RMQS_25_RHODES_412_TM6;48.74972216;6.908611333;283;03/07/2025;03/07/2025;Forêt feuillus;;Tri manuel;;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;TR_LDEC-683;coleoptera;;5;;;;L.DECAENS;;05/11/2025;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Rhodes;;RMQS_2025;EODD;Justine V. Hugo B., Mathias P.;;RMQS_25_RHODES_412;RMQS_25_RHODES_412_TM6;48.74972216;6.908611333;283;03/07/2025;03/07/2025;Forêt feuillus;;Tri manuel;;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;TR_LDEC-684;chilopoda;;4;;;;L.DECAENS;;05/11/2025;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Rhodes;;RMQS_2025;EODD;Justine V. Hugo B., Mathias P.;;RMQS_25_RHODES_412;RMQS_25_RHODES_412_TM6;48.74972216;6.908611333;283;03/07/2025;03/07/2025;Forêt feuillus;;Tri manuel;;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;TR_LDEC-685;diplopoda;;6;;;;L.DECAENS;;05/11/2025;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Rhodes;;RMQS_2025;EODD;Justine V. Hugo B., Mathias P.;;RMQS_25_RHODES_412;RMQS_25_RHODES_412_TM6;48.74972216;6.908611333;283;03/07/2025;03/07/2025;Forêt feuillus;;Tri manuel;;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;TR_LDEC-686;isopoda;;1;;;;L.DECAENS;;05/11/2025;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Rhodes;;RMQS_2025;EODD;Justine V. Hugo B., Mathias P.;;RMQS_25_RHODES_412;RMQS_25_RHODES_412_TM6;48.74972216;6.908611333;283;03/07/2025;03/07/2025;Forêt feuillus;;Tri manuel;;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;TR_LDEC-687;formicidae;;12;;;;L.DECAENS;;05/11/2025;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Rhodes;;RMQS_2025;EODD;Justine V. Hugo B., Mathias P.;;RMQS_25_RHODES_412;RMQS_25_RHODES_412_TM6;48.74972216;6.908611333;283;03/07/2025;03/07/2025;Forêt feuillus;;Tri manuel;;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;TR_LDEC-688;araneae;;2;;;;L.DECAENS;;05/11/2025;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Fretoy;;RMQS_2025;EODD;;;RMQS_25_FRETOY_456;RMQS_25_FRETOY_456_TM1;;;;;;;;Tri manuel;;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;TR_LDEC-689;carabidae;;1;;;;L.DECAENS;;05/11/2025;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Fretoy;;RMQS_2025;EODD;;;RMQS_25_FRETOY_456;RMQS_25_FRETOY_456_TM3;;;;;;;;Tri manuel;;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;TR_LDEC-690;formicidae;;1;;;;L.DECAENS;;05/11/2025;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Fretoy;;RMQS_2025;EODD;;;RMQS_25_FRETOY_456;RMQS_25_FRETOY_456_TM3;;;;;;;;Tri manuel;;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;TR_LDEC-691;araneae;;3;;;;L.DECAENS;;05/11/2025;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Fretoy;;RMQS_2025;EODD;;;RMQS_25_FRETOY_456;RMQS_25_FRETOY_456_TM3;;;;;;;;Tri manuel;;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;TR_LDEC-692;coleoptera;;1;;;;L.DECAENS;;05/11/2025;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Fretoy;;RMQS_2025;EODD;;;RMQS_25_FRETOY_456;RMQS_25_FRETOY_456_TM5;;;;;;;;Tri manuel;;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;TR_LDEC-693;lepidoptera;larva;1;;;;L.DECAENS;;05/11/2025;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Fretoy;;RMQS_2025;EODD;;;RMQS_25_FRETOY_456;RMQS_25_FRETOY_456_TM5;;;;;;;;Tri manuel;;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;TR_LDEC-694;araneae;;3;;;;L.DECAENS;;05/11/2025;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Houtaud;;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;;RMQS_25_HOUTAUD_1107;RMQS_25_HOUTAUD_1107_TM1;46.90951885;6.316513081;812;01/04/2025;01/04/2025;Prairie permanente;;Tri manuel;;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;TR_LDEC-695;coleoptera;larva;16;;;;L.DECAENS;;05/11/2025;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Houtaud;;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;;RMQS_25_HOUTAUD_1107;RMQS_25_HOUTAUD_1107_TM1;46.90951885;6.316513081;812;01/04/2025;01/04/2025;Prairie permanente;;Tri manuel;;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;TR_LDEC-696;diplopoda;;1;;;;L.DECAENS;;05/11/2025;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Houtaud;;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;;RMQS_25_HOUTAUD_1107;RMQS_25_HOUTAUD_1107_TM1;46.90951885;6.316513081;812;01/04/2025;01/04/2025;Prairie permanente;;Tri manuel;;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;TR_LDEC-697;annelida;;1;;;;L.DECAENS;;05/11/2025;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Houtaud;;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;;RMQS_25_HOUTAUD_1107;RMQS_25_HOUTAUD_1107_TM1;46.90951885;6.316513081;812;01/04/2025;01/04/2025;Prairie permanente;;Tri manuel;;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;TR_LDEC-698;diptera;larva;2;;;;L.DECAENS;;05/11/2025;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Houtaud;;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;;RMQS_25_HOUTAUD_1107;RMQS_25_HOUTAUD_1107_TM2;46.90951885;6.316513081;812;01/04/2025;01/04/2025;Prairie permanente;;Tri manuel;;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;TR_LDEC-699;coleoptera;larva;10;;;;L.DECAENS;;05/11/2025;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Houtaud;;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;;RMQS_25_HOUTAUD_1107;RMQS_25_HOUTAUD_1107_TM2;46.90951885;6.316513081;812;01/04/2025;01/04/2025;Prairie permanente;;Tri manuel;;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;TR_LDEC-700;lepidoptera;nymphe;1;;;;L.DECAENS;;05/11/2025;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Houtaud;;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;;RMQS_25_HOUTAUD_1107;RMQS_25_HOUTAUD_1107_TM2;46.90951885;6.316513081;812;01/04/2025;01/04/2025;Prairie permanente;;Tri manuel;;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;TR_LDEC-701;stylommatophora;;5;;;;L.DECAENS;;05/11/2025;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Houtaud;;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;;RMQS_25_HOUTAUD_1107;RMQS_25_HOUTAUD_1107_TM3;46.90951885;6.316513081;812;01/04/2025;01/04/2025;Prairie permanente;;Tri manuel;;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;TR_LDEC-702;chilopoda;;3;;;;L.DECAENS;;05/11/2025;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Houtaud;;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;;RMQS_25_HOUTAUD_1107;RMQS_25_HOUTAUD_1107_TM3;46.90951885;6.316513081;812;01/04/2025;01/04/2025;Prairie permanente;;Tri manuel;;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;TR_LDEC-703;carabidae;;1;;;;L.DECAENS;;05/11/2025;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Houtaud;;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;;RMQS_25_HOUTAUD_1107;RMQS_25_HOUTAUD_1107_TM3;46.90951885;6.316513081;812;01/04/2025;01/04/2025;Prairie permanente;;Tri manuel;;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;TR_LDEC-704;diplopoda;;1;;;;L.DECAENS;;05/11/2025;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Houtaud;;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;;RMQS_25_HOUTAUD_1107;RMQS_25_HOUTAUD_1107_TM3;46.90951885;6.316513081;812;01/04/2025;01/04/2025;Prairie permanente;;Tri manuel;;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;TR_LDEC-705;elateridae;;1;;;;L.DECAENS;;05/11/2025;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Houtaud;;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;;RMQS_25_HOUTAUD_1107;RMQS_25_HOUTAUD_1107_TM3;46.90951885;6.316513081;812;01/04/2025;01/04/2025;Prairie permanente;;Tri manuel;;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;TR_LDEC-706;coleoptera;larva;6;;;;L.DECAENS;;05/11/2025;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Houtaud;;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;;RMQS_25_HOUTAUD_1107;RMQS_25_HOUTAUD_1107_TM3;46.90951885;6.316513081;812;01/04/2025;01/04/2025;Prairie permanente;;Tri manuel;;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;TR_LDEC-707;stylommatophora;;6;;;;L.DECAENS;;05/11/2025;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Houtaud;;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;;RMQS_25_HOUTAUD_1107;RMQS_25_HOUTAUD_1107_TM3;46.90951885;6.316513081;812;01/04/2025;01/04/2025;Prairie permanente;;Tri manuel;;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;TR_LDEC-708;araneae;;1;;;;L.DECAENS;;05/11/2025;;;
