delta_alpha_pct,delta_gamma_pct,delta_occupancy_pct,beta_signature,world_id,replicate_id,scenario
55.33050599590523,39.075630252100844,11.68779585204061,apparent_homogenisation,2,1,mixed_rtu_reporting
-35.638297872340424,-28.09667673716012,-10.488557124977657,apparent_differentiation,2,1,drop_unresolved
-0.2339865457736208,-0.8403361344537815,0.6114881445164373,apparent_homogenisation,2,1,rare_species_to_genus
-6.844106463878328,-10.084033613445378,3.6032834654063355,apparent_homogenisation,2,1,difficult_genera_to_genus
-44.27464170810178,-60.924369747899156,42.60898143518037,apparent_homogenisation,2,1,genus_level
-94.26732962854636,-96.21848739495799,51.59728315621851,apparent_homogenisation,2,1,family_level
51.481863757003836,0,51.48186375700384,apparent_homogenisation,2,2,observed_congeneric_error
208.338248304335,262.1848739495798,-14.867165781401708,apparent_differentiation,2,2,regional_congeneric_error
51.72515482158654,0,51.725154821586564,apparent_homogenisation,2,2,rare_weighted_error
54.895311117664406,38.23529411764706,12.05192719150191,apparent_homogenisation,2,2,mixed_rtu_reporting
-35.45869813475448,-27.659574468085108,-10.781141539219421,apparent_differentiation,2,2,drop_unresolved
-0.05897965202005099,-0.42016806722689076,0.36271241695876877,no_meaningful_change,2,2,rare_species_to_genus
-16.130934827484516,-20.168067226890756,5.0570395318878045,apparent_homogenisation,2,2,difficult_genera_to_genus
-44.75818342671778,-61.76470588235294,44.47859719166119,apparent_homogenisation,2,2,genus_level
-93.91035092892952,-96.21848739495799,61.03738654608604,apparent_homogenisation,2,2,family_level
54.33303756285123,0,54.333037562851246,apparent_homogenisation,2,3,observed_congeneric_error
207.57172434191062,253.78151260504202,-13.061674117132123,apparent_differentiation,2,3,regional_congeneric_error
54.59923099674652,0,54.59923099674655,apparent_homogenisation,2,3,rare_weighted_error
55.0650695060633,36.97478991596638,13.207013933874435,apparent_homogenisation,2,3,mixed_rtu_reporting
-35.52217453505007,-26.993865030674847,-11.681634027001369,apparent_differentiation,2,3,drop_unresolved
-0.17006802721088393,-0.8403361344537815,0.6759483454398697,apparent_homogenisation,2,3,rare_species_to_genus
-12.422360248447202,-17.22689075630252,5.804458177002885,apparent_homogenisation,2,3,difficult_genera_to_genus
-44.580005915409636,-63.02521008403362,49.88589309241484,apparent_homogenisation,2,3,genus_level
-93.49304939367052,-96.21848739495799,72.07269381182427,apparent_homogenisation,2,3,family_level
56.30258357531084,0,56.302583575310855,apparent_homogenisation,2,4,observed_congeneric_error
202.86650286650288,239.91596638655463,-10.899594953983092,apparent_differentiation,2,4,regional_congeneric_error
56.466383739111016,0,56.466383739111016,apparent_homogenisation,2,4,rare_weighted_error
51.708733526915346,34.03361344537815,13.187080186225243,apparent_homogenisation,2,4,mixed_rtu_reporting
-34.0356564019449,-25.391849529780565,-11.585606690001768,apparent_differentiation,2,4,drop_unresolved
-0.11912739185466036,-0.8403361344537815,0.7273206810957122,apparent_homogenisation,2,4,rare_species_to_genus
-9.530191348373169,-14.285714285714286,5.548110093564628,apparent_homogenisation,2,4,difficult_genera_to_genus
-48.045566227384406,-65.96638655462185,52.656237504722355,apparent_homogenisation,2,4,genus_level
-95.06365870002233,-96.63865546218487,46.8561536743355,apparent_homogenisation,2,4,family_level
59.19378190962433,0,59.19378190962433,apparent_homogenisation,2,5,observed_congeneric_error
206.7743656176179,244.11764705882354,-10.85189375214522,apparent_differentiation,2,5,regional_congeneric_error
58.98041606340013,0,58.98041606340015,apparent_homogenisation,2,5,rare_weighted_error
52.73946506134268,34.87394957983193,13.246083129593647,apparent_homogenisation,2,5,mixed_rtu_reporting
-34.53075886843287,-25.856697819314643,-11.69904872591156,apparent_differentiation,2,5,drop_unresolved
-0.18288501104929625,-0.8403361344537815,0.6630227430943537,apparent_homogenisation,2,5,rare_species_to_genus
-6.743884782443037,-9.243697478991596,2.754423248974802,apparent_homogenisation,2,5,difficult_genera_to_genus
-47.016688257258245,-65.12605042016807,51.92805053942817,apparent_homogenisation,2,5,genus_level
-93.58378419568696,-95.7983193277311,52.705936142650316,apparent_homogenisation,2,5,family_level
46.57560600230857,0,46.57560600230858,apparent_homogenisation,3,1,observed_congeneric_error
59.59984609465179,59.43396226415094,0.10404547948573852,no_meaningful_change,3,1,regional_congeneric_error
47.499038091573674,0,47.49903809157368,apparent_homogenisation,3,1,rare_weighted_error
64.9672951135052,42.83018867924528,15.498898824514875,apparent_homogenisation,3,1,mixed_rtu_reporting
-39.87393486634761,-29.97347480106101,-14.138156987170639,apparent_differentiation,3,1,drop_unresolved
0,-1.320754716981132,1.3384321223709443,apparent_homogenisation,3,1,rare_species_to_genus
-3.2512504809542087,-12.641509433962264,10.74910852072196,apparent_homogenisation,3,1,difficult_genera_to_genus
-19.911504424778766,-55.660377358490564,80.6251176802862,apparent_homogenisation,3,1,genus_level
-78.26086956521739,-93.20754716981132,220.04830917874398,apparent_homogenisation,3,1,family_level
44.588661958389,0,44.588661958389004,apparent_homogenisation,3,2,observed_congeneric_error
58.50353120824583,58.959537572254334,-0.28686945808534114,no_meaningful_change,3,2,regional_congeneric_error
44.45504867341095,0,44.45504867341097,apparent_homogenisation,3,2,rare_weighted_error
64.05802634090476,43.35260115606936,14.443703858776301,apparent_homogenisation,3,2,mixed_rtu_reporting
-39.406680682083625,-29.81029810298103,-13.67206629995698,apparent_differentiation,3,2,drop_unresolved
0,-1.5414258188824663,1.5655577299413002,apparent_homogenisation,3,2,rare_species_to_genus
-7.59686963160909,-20.809248554913296,16.68424491774912,apparent_homogenisation,3,2,difficult_genera_to_genus
-20.977285741553732,-55.8766859344894,79.09514716215554,apparent_homogenisation,3,2,genus_level
-74.55621301775147,-90.17341040462428,158.92794987817612,apparent_homogenisation,3,2,family_level
45.17050866831779,0,45.17050866831779,apparent_homogenisation,3,3,observed_congeneric_error
59.192227090874454,60.268714011516316,-0.6716762702447907,apparent_differentiation,3,3,regional_congeneric_error
47.30424842827206,0,47.30424842827206,apparent_homogenisation,3,3,rare_weighted_error
64.18365402933891,42.41842610364683,15.282592654023693,apparent_homogenisation,3,3,mixed_rtu_reporting
-39.42251717312841,-30.107526881720432,-13.32760149386066,apparent_differentiation,3,3,drop_unresolved
0,-2.111324376199616,2.156862745098037,apparent_homogenisation,3,3,rare_species_to_genus
-7.753857877691,-17.65834932821497,12.028531575111886,apparent_homogenisation,3,3,difficult_genera_to_genus
-21.83273004381788,-56.23800383877159,78.6190686279425,apparent_homogenisation,3,3,genus_level
-76.70032387121356,-90.7869481765835,152.89856798120283,apparent_homogenisation,3,3,family_level
46.83253588516746,0,46.83253588516746,apparent_homogenisation,3,4,observed_congeneric_error
61.64593301435408,57.874762808349146,2.3887099742362974,apparent_homogenisation,3,4,regional_congeneric_error
48.13397129186603,0,48.133971291866025,apparent_homogenisation,3,4,rare_weighted_error
62.8708133971292,41.74573055028463,14.90350556932675,apparent_homogenisation,3,4,mixed_rtu_reporting
-39.58868894601543,-29.906542056074766,-13.813196229648678,apparent_differentiation,3,4,drop_unresolved
0,-1.1385199240986716,1.1516314779270653,apparent_homogenisation,3,4,rare_species_to_genus
-7.272727272727279,-17.4573055028463,12.338557993730406,apparent_homogenisation,3,4,difficult_genera_to_genus
-22.889952153110052,-57.1157495256167,79.80971334208411,apparent_homogenisation,3,4,genus_level
-77.18660287081339,-91.84060721062619,179.59675086235674,apparent_homogenisation,3,4,family_level
48.905786350148354,0,48.905786350148375,apparent_homogenisation,3,5,observed_congeneric_error
63.01928783382789,57.714285714285715,3.3636788801444912,apparent_homogenisation,3,5,regional_congeneric_error
46.346439169139444,0,46.34643916913948,apparent_homogenisation,3,5,rare_weighted_error
60.79376854599407,39.80952380952381,15.009166875540712,apparent_homogenisation,3,5,mixed_rtu_reporting
-38.68931481694021,-28.415300546448087,-14.35224894274854,apparent_differentiation,3,5,drop_unresolved
0,-1.5238095238095237,1.5473887814313365,apparent_homogenisation,3,5,rare_species_to_genus
-8.73516320474778,-20.952380952380953,15.455516427728712,apparent_homogenisation,3,5,difficult_genera_to_genus
-24.425074183976268,-58.857142857142854,83.68905580283547,apparent_homogenisation,3,5,genus_level
-75.94584569732937,-90.28571428571429,147.61629429219758,apparent_homogenisation,3,5,family_level
20.779220779220786,0,20.77922077922077,apparent_homogenisation,4,1,observed_congeneric_error
68.83116883116885,85.36585365853658,-8.920027341079974,apparent_differentiation,4,1,regional_congeneric_error
22.077922077922082,0,22.077922077922064,apparent_homogenisation,4,1,rare_weighted_error
76.29870129870129,65.85365853658537,6.297746371275782,apparent_homogenisation,4,1,mixed_rtu_reporting
-43.575418994413404,-41.1764705882353,-4.078212290502801,apparent_differentiation,4,1,drop_unresolved
0,0,0,no_meaningful_change,4,1,rare_species_to_genus
0,0,0,no_meaningful_change,4,1,difficult_genera_to_genus
-0.649350649350647,-24.390243902439025,31.39924591537494,apparent_homogenisation,4,1,genus_level
-36.03896103896104,-70.73170731707317,118.5335497835498,apparent_homogenisation,4,1,family_level
10.847457627118644,0,10.847457627118644,apparent_homogenisation,4,2,observed_congeneric_error
66.77966101694916,81.57894736842105,-8.15033161385409,apparent_differentiation,4,2,regional_congeneric_error
11.52542372881356,0,11.525423728813559,apparent_homogenisation,4,2,rare_weighted_error
78.98305084745765,84.21052631578948,-2.837772397094428,apparent_differentiation,4,2,mixed_rtu_reporting
-44.319264805990464,-47.22222222222222,4.574898785425101,apparent_homogenisation,4,2,drop_unresolved
0,0,0,no_meaningful_change,4,2,rare_species_to_genus
0,-5.2631578947368425,5.555555555555567,apparent_homogenisation,4,2,difficult_genera_to_genus
0,-10.526315789473685,11.764705882352933,apparent_homogenisation,4,2,genus_level
-14.576271186440664,-52.63157894736842,80.33898305084745,apparent_homogenisation,4,2,family_level
10.787172011661811,0,10.787172011661811,apparent_homogenisation,4,3,observed_congeneric_error
57.72594752186588,85,-14.74273106926168,apparent_differentiation,4,3,regional_congeneric_error
11.661807580174935,0,11.661807580174928,apparent_homogenisation,4,3,rare_weighted_error
76.0932944606414,85,-4.814435426680312,apparent_differentiation,4,3,mixed_rtu_reporting
-43.69747899159665,-48,8.274078862314166,apparent_homogenisation,4,3,drop_unresolved
0,0,0,no_meaningful_change,4,3,rare_species_to_genus
0,0,0,no_meaningful_change,4,3,difficult_genera_to_genus
-0.5830903790087437,-12.5,13.619325281132868,apparent_homogenisation,4,3,genus_level
-18.367346938775512,-60,104.08163265306125,apparent_homogenisation,4,3,family_level
3.3536585365853746,0,3.3536585365853613,apparent_homogenisation,4,4,observed_congeneric_error
53.96341463414636,94.87179487179488,-20.992458279845952,apparent_differentiation,4,4,regional_congeneric_error
2.4390243902439073,0,2.439024390243901,apparent_homogenisation,4,4,rare_weighted_error
77.43902439024393,87.17948717948718,-5.203808887403939,apparent_differentiation,4,4,mixed_rtu_reporting
-45.16129032258065,-49.31506849315068,8.195292066259814,apparent_homogenisation,4,4,drop_unresolved
0,0,0,no_meaningful_change,4,4,rare_species_to_genus
0,-2.5641025641025643,2.6315789473684243,apparent_homogenisation,4,4,difficult_genera_to_genus
0,-5.128205128205129,5.4054054054054,apparent_homogenisation,4,4,genus_level
-22.256097560975615,-53.84615384615385,68.44512195121952,apparent_homogenisation,4,4,family_level
9.677419354838717,0,9.677419354838708,apparent_homogenisation,4,5,observed_congeneric_error
75.62724014336918,97.36842105263158,-11.015531660692949,apparent_differentiation,4,5,regional_congeneric_error
12.54480286738352,0,12.544802867383511,apparent_homogenisation,4,5,rare_weighted_error
75.9856630824373,84.21052631578948,-4.464925755248335,apparent_differentiation,4,5,mixed_rtu_reporting
-44.5344129554656,-42.42424242424242,-3.6650330279139185,apparent_differentiation,4,5,drop_unresolved
0,0,0,no_meaningful_change,4,5,rare_species_to_genus
0,-2.6315789473684212,2.7027027027027057,apparent_homogenisation,4,5,difficult_genera_to_genus
-0.7168458781361966,-13.157894736842104,14.326056261540138,apparent_homogenisation,4,5,genus_level
-24.01433691756272,-60.526315789473685,92.49701314217444,apparent_homogenisation,4,5,family_level
105.58791122304422,0,105.58791122304424,apparent_homogenisation,5,1,observed_congeneric_error
288.60380922398866,330.12820512820514,-9.653957915138252,apparent_differentiation,5,1,regional_congeneric_error
108.43695891704704,0,108.43695891704705,apparent_homogenisation,5,1,rare_weighted_error
58.775381709428615,28.846153846153847,23.228654461049086,apparent_homogenisation,5,1,mixed_rtu_reporting
-36.9992066640222,-22.388059701492537,-18.825900894028617,apparent_differentiation,5,1,drop_unresolved
-0.09444356996695168,-1.2820512820512822,1.2030311888646488,apparent_homogenisation,5,1,rare_species_to_genus
-11.333228396033379,-22.435897435897434,14.314184877841281,apparent_homogenisation,5,1,difficult_genera_to_genus
-41.035731150637496,-71.15384615384616,104.40946534445668,apparent_homogenisation,5,1,genus_level
-93.1528411773965,-97.43589743589743,167.0391940815363,apparent_homogenisation,5,1,family_level
113.97566589937524,0,113.97566589937523,apparent_homogenisation,5,2,observed_congeneric_error
284.10062479447555,310.2564102564103,-6.37547270634659,apparent_differentiation,5,2,regional_congeneric_error
115.73495560670834,0,115.73495560670834,apparent_homogenisation,5,2,rare_weighted_error
57.56330154554423,26.923076923076923,24.140783035883338,apparent_homogenisation,5,2,mixed_rtu_reporting
-36.500313217790776,-21.21212121212121,-19.404243699503674,apparent_differentiation,5,2,drop_unresolved
-0.1315356790529429,-1.9230769230769231,1.8266695037107297,apparent_homogenisation,5,2,rare_species_to_genus
-10.095363367313373,-17.307692307692307,8.721886160458237,apparent_homogenisation,5,2,difficult_genera_to_genus
-42.2887208155212,-73.07692307692308,114.35617982806409,apparent_homogenisation,5,2,genus_level
-93.53830976652418,-97.43589743589743,152.00591910555738,apparent_homogenisation,5,2,family_level
100.21735980292712,0,100.2173598029271,apparent_homogenisation,5,3,observed_congeneric_error
281.87219243587884,326.9230769230769,-10.55245942943379,apparent_differentiation,5,3,regional_congeneric_error
101.15925228227792,0,101.1592522822779,apparent_homogenisation,5,3,rare_weighted_error
57.74525431096941,28.205128205128204,23.041298362556134,apparent_homogenisation,5,3,mixed_rtu_reporting
-36.595001837559714,-22,-18.711540817384257,apparent_differentiation,5,3,drop_unresolved
-0.07245326764236727,-0.6410256410256411,0.5722405822438018,apparent_homogenisation,5,3,rare_species_to_genus
-11.795391972177944,-21.153846153846153,11.869258962115774,apparent_homogenisation,5,3,difficult_genera_to_genus
-41.97942327198957,-71.7948717948718,105.70931749021878,apparent_homogenisation,5,3,genus_level
-93.02999565280395,-96.7948717948718,117.46413563251703,apparent_homogenisation,5,3,family_level
104.98198339338869,0,104.98198339338866,apparent_homogenisation,5,4,observed_congeneric_error
285.4770484098387,332.6923076923077,-10.911971034170628,apparent_differentiation,5,4,regional_congeneric_error
105.6556478145073,0,105.65564781450726,apparent_homogenisation,5,4,rare_weighted_error
58.93780354065487,29.487179487179485,22.744046298723546,apparent_homogenisation,5,4,mixed_rtu_reporting
-37.08850778631973,-22.77227722772277,-18.53768315920888,apparent_differentiation,5,4,drop_unresolved
-0.06266645777847396,-0.6410256410256411,0.5820905328164983,apparent_homogenisation,5,4,rare_species_to_genus
-8.773304088986368,-17.307692307692307,10.32065552029555,apparent_homogenisation,5,4,difficult_genera_to_genus
-40.84286385712048,-70.51282051282051,100.61985300628707,apparent_homogenisation,5,4,genus_level
-93.6393545354849,-97.43589743589743,148.06517311608962,apparent_homogenisation,5,4,family_level
98.16742413135903,0,98.16742413135901,apparent_homogenisation,5,5,observed_congeneric_error
271.74901040903086,332.6923076923077,-14.084673149912856,apparent_differentiation,5,5,regional_congeneric_error
100.55710306406682,0,100.55710306406684,apparent_homogenisation,5,5,rare_weighted_error
58.70107022430729,28.846153846153847,23.17097987558176,apparent_homogenisation,5,5,mixed_rtu_reporting
-37.017543859649116,-22.388059701492537,-18.849527665317133,apparent_differentiation,5,5,drop_unresolved
-0.2932121389825533,-2.5641025641025643,2.330650699465269,apparent_homogenisation,5,5,rare_species_to_genus
-18.01788594047794,-30.128205128205128,17.33219993839855,apparent_homogenisation,5,5,difficult_genera_to_genus
-41.0790206714558,-71.15384615384616,104.25939500561991,apparent_homogenisation,5,5,genus_level
-93.10951473390999,-96.7948717948718,114.98314030200851,apparent_homogenisation,5,5,family_level
16.744581385465352,0,16.74458138546537,apparent_homogenisation,6,1,observed_congeneric_error
92.52018699532512,88.73239436619718,2.006964751254362,apparent_homogenisation,6,1,regional_congeneric_error
16.82957926051847,0,16.829579260518493,apparent_homogenisation,6,1,rare_weighted_error
88.73778155546111,84.50704225352112,2.2929961102117518,apparent_homogenisation,6,1,mixed_rtu_reporting
-47.10389903087672,-45.80152671755725,-2.4029686344345205,apparent_differentiation,6,1,drop_unresolved
0,0,0,no_meaningful_change,6,1,rare_species_to_genus
-1.6999575010624735,-2.816901408450704,1.1493190931096338,apparent_homogenisation,6,1,difficult_genera_to_genus
-7.352316192095202,-12.67605633802817,6.0965411348587315,apparent_homogenisation,6,1,genus_level
-51.38121546961326,-61.971830985915496,27.84939635768367,apparent_homogenisation,6,1,family_level
15.066828675577163,0,15.066828675577154,apparent_homogenisation,6,2,observed_congeneric_error
61.2393681652491,77.77777777777777,-9.302855407047383,apparent_differentiation,6,2,regional_congeneric_error
16.241393276630212,0,16.241393276630212,apparent_homogenisation,6,2,rare_weighted_error
90.72498987444308,84.72222222222223,3.249618578645879,apparent_homogenisation,6,2,mixed_rtu_reporting
-47.763408946364216,-45.86466165413534,-3.50740819258945,apparent_differentiation,6,2,drop_unresolved
0,0,0,no_meaningful_change,6,2,rare_species_to_genus
-0.8505467800729017,-2.7777777777777777,1.9822947404964462,apparent_homogenisation,6,2,difficult_genera_to_genus
-5.386796273795063,-15.277777777777779,11.674601119455009,apparent_homogenisation,6,2,genus_level
-49.57472660996355,-62.5,34.46739570676386,apparent_homogenisation,6,2,family_level
12.331154684095864,0,12.331154684095866,apparent_homogenisation,6,3,observed_congeneric_error
64.79302832244008,79.16666666666667,-8.022495820033438,apparent_differentiation,6,3,regional_congeneric_error
12.592592592592583,0,12.592592592592595,apparent_homogenisation,6,3,rare_weighted_error
93.33333333333333,86.11111111111111,3.8805970149253737,apparent_homogenisation,6,3,mixed_rtu_reporting
-48.19004524886878,-47.05882352941177,-2.136752136752143,apparent_differentiation,6,3,drop_unresolved
0,0,0,no_meaningful_change,6,3,rare_species_to_genus
-0.8278867102396539,-2.7777777777777777,2.0056022408963554,apparent_homogenisation,6,3,difficult_genera_to_genus
-3.355119825708056,-11.11111111111111,8.725490196078438,apparent_homogenisation,6,3,genus_level
-48.932461873638346,-55.55555555555556,14.901960784313728,apparent_homogenisation,6,3,family_level
27.955333076626886,0,27.95533307662689,apparent_homogenisation,6,4,observed_congeneric_error
78.62918752406624,65.27777777777777,8.078163880107303,apparent_homogenisation,6,4,regional_congeneric_error
29.341547939930688,0,29.3415479399307,apparent_homogenisation,6,4,rare_weighted_error
79.97689641894495,68.05555555555556,7.09369043110774,apparent_homogenisation,6,4,mixed_rtu_reporting
-44.4777397260274,-40.49586776859504,-6.691757039573823,apparent_differentiation,6,4,drop_unresolved
0,0,0,no_meaningful_change,6,4,rare_species_to_genus
-1.4247208317289137,-5.555555555555555,4.373825001698796,apparent_homogenisation,6,4,difficult_genera_to_genus
-17.135155949172123,-30.555555555555557,19.32537543319216,apparent_homogenisation,6,4,genus_level
-58.683095879861376,-65.27777777777777,18.992683865999233,apparent_homogenisation,6,4,family_level
16.942833471416737,0,16.942833471416733,apparent_homogenisation,6,5,observed_congeneric_error
73.03231151615576,81.69014084507042,-4.765161878704963,apparent_differentiation,6,5,regional_congeneric_error
18.102734051367033,0,18.102734051367023,apparent_homogenisation,6,5,rare_weighted_error
87.61391880695939,81.69014084507042,3.2603739170086645,apparent_homogenisation,6,5,mixed_rtu_reporting
-46.64897146648972,-44.96124031007752,-3.0664411151714583,apparent_differentiation,6,5,drop_unresolved
0,0,0,no_meaningful_change,6,5,rare_species_to_genus
-4.391052195526096,-7.042253521126761,2.8520499108734456,apparent_homogenisation,6,5,difficult_genera_to_genus
-8.699254349627175,-16.901408450704224,9.87038883349951,apparent_homogenisation,6,5,genus_level
-51.9884009942005,-60.563380281690144,21.7436974789916,apparent_homogenisation,6,5,family_level
0,0,0,no_meaningful_change,7,1,observed_congeneric_error
0,0,0,no_meaningful_change,7,1,regional_congeneric_error
0,0,0,no_meaningful_change,7,1,rare_weighted_error
97.0496894409938,100,-1.4751552795031035,apparent_differentiation,7,1,mixed_rtu_reporting
-49.64761158966326,-50,0.7047768206734525,apparent_homogenisation,7,1,drop_unresolved
0,0,0,no_meaningful_change,7,1,rare_species_to_genus
0,0,0,no_meaningful_change,7,1,difficult_genera_to_genus
0,0,0,no_meaningful_change,7,1,genus_level
-21.428571428571423,-62.65060240963855,110.36866359447008,apparent_homogenisation,7,1,family_level
0,0,0,no_meaningful_change,7,2,observed_congeneric_error
0,0,0,no_meaningful_change,7,2,regional_congeneric_error
0,0,0,no_meaningful_change,7,2,rare_weighted_error
97.6,100,-1.1999999999999984,apparent_differentiation,7,2,mixed_rtu_reporting
-49.22826969943136,-50,1.5434606011372847,apparent_homogenisation,7,2,drop_unresolved
0,0,0,no_meaningful_change,7,2,rare_species_to_genus
0,0,0,no_meaningful_change,7,2,difficult_genera_to_genus
0,0,0,no_meaningful_change,7,2,genus_level
-21.759999999999994,-65.06024096385542,123.92827586206897,apparent_homogenisation,7,2,family_level
0,0,0,no_meaningful_change,7,3,observed_congeneric_error
0,0,0,no_meaningful_change,7,3,regional_congeneric_error
0,0,0,no_meaningful_change,7,3,rare_weighted_error
95.25316455696202,97.5609756097561,-1.1681512736365025,apparent_differentiation,7,3,mixed_rtu_reporting
-49.399519615692554,-49.693251533742334,0.5838817395379695,apparent_homogenisation,7,3,drop_unresolved
0,0,0,no_meaningful_change,7,3,rare_species_to_genus
0,0,0,no_meaningful_change,7,3,difficult_genera_to_genus
0,0,0,no_meaningful_change,7,3,genus_level
-25.632911392405063,-64.63414634146342,110.27935399388913,apparent_homogenisation,7,3,family_level
0,0,0,no_meaningful_change,7,4,observed_congeneric_error
0,0,0,no_meaningful_change,7,4,regional_congeneric_error
0,0,0,no_meaningful_change,7,4,rare_weighted_error
97.55301794453507,98.79518072289157,-0.6248455188096264,apparent_differentiation,7,4,mixed_rtu_reporting
-49.547325102880656,-50,0.9053497942386819,apparent_homogenisation,7,4,drop_unresolved
0,0,0,no_meaningful_change,7,4,rare_species_to_genus
0,0,0,no_meaningful_change,7,4,difficult_genera_to_genus
0,0,0,no_meaningful_change,7,4,genus_level
-21.53344208809135,-62.65060240963855,110.08788086091668,apparent_homogenisation,7,4,family_level
0,0,0,no_meaningful_change,7,5,observed_congeneric_error
0,0,0,no_meaningful_change,7,5,regional_congeneric_error
0,0,0,no_meaningful_change,7,5,rare_weighted_error
96.15384615384616,100,-1.923076923076914,apparent_differentiation,7,5,mixed_rtu_reporting
-49.177760375880965,-50,1.6444792482380712,apparent_homogenisation,7,5,drop_unresolved
0,0,0,no_meaningful_change,7,5,rare_species_to_genus
0,0,0,no_meaningful_change,7,5,difficult_genera_to_genus
0,0,0,no_meaningful_change,7,5,genus_level
-18.923076923076923,-60.97560975609756,107.75961538461537,apparent_homogenisation,7,5,family_level
20.881138136759983,0,20.881138136759986,apparent_homogenisation,8,1,observed_congeneric_error
53.464892152363454,117.25352112676056,-29.361378652720866,apparent_differentiation,8,1,regional_congeneric_error
21.59247361174851,0,21.592473611748513,apparent_homogenisation,8,1,rare_weighted_error
