site_id,species,method_rep,y,has_pit,has_gpd,n_pb_seen,days_med.x,effort_pit,n_gpd_seen,days_med.y,effort_gpd,effort_cont,log_eff,obs_id,mass_mg,log_mass,commu_abund_tot,commu_rich,ALTITUDE,DATE,REGION,log_commu_abund
RMQS_25_CARSAC-DE-GURSON_1657,Anchomenus dorsalis,Pitfall6,1,1,1,10,27,42.411500823462205,4,27,124.96460032938488,42.411500823462205,3.7474195712937837,38,12.31,2.510411940196362,308,308,82,13/03/2025,AQUITAINE,5.730099782973574
RMQS_25_CARSAC-DE-GURSON_1657,Anchomenus dorsalis,Pitfall3,1,1,1,10,27,42.411500823462205,4,27,124.96460032938488,42.411500823462205,3.7474195712937837,39,12.31,2.510411940196362,308,308,82,13/03/2025,AQUITAINE,5.730099782973574
RMQS_25_CARSAC-DE-GURSON_1657,Anchomenus dorsalis,GPD,1,1,1,10,27,42.411500823462205,4,27,124.96460032938488,124.96460032938488,4.828030499829434,40,12.31,2.510411940196362,308,308,82,13/03/2025,AQUITAINE,5.730099782973574
RMQS_25_CARSAC-DE-GURSON_1657,Bembidion lunulatum,Pitfall10,1,1,1,10,27,42.411500823462205,4,27,124.96460032938488,42.411500823462205,3.7474195712937837,41,2.37,0.8628899551470398,308,308,82,13/03/2025,AQUITAINE,5.730099782973574
RMQS_25_CARSAC-DE-GURSON_1657,Bembidion lunulatum,Pitfall6,1,1,1,10,27,42.411500823462205,4,27,124.96460032938488,42.411500823462205,3.7474195712937837,42,2.37,0.8628899551470398,308,308,82,13/03/2025,AQUITAINE,5.730099782973574
RMQS_25_CARSAC-DE-GURSON_1657,Bembidion lunulatum,Pitfall3,1,1,1,10,27,42.411500823462205,4,27,124.96460032938488,42.411500823462205,3.7474195712937837,43,2.37,0.8628899551470398,308,308,82,13/03/2025,AQUITAINE,5.730099782973574
RMQS_25_CARSAC-DE-GURSON_1657,Bembidion lunulatum,GPD,1,1,1,10,27,42.411500823462205,4,27,124.96460032938488,124.96460032938488,4.828030499829434,44,2.37,0.8628899551470398,308,308,82,13/03/2025,AQUITAINE,5.730099782973574
RMQS_25_CARSAC-DE-GURSON_1657,Bembidion properans,Pitfall10,1,1,1,10,27,42.411500823462205,4,27,124.96460032938488,42.411500823462205,3.7474195712937837,45,2.225,0.7997569156182036,308,308,82,13/03/2025,AQUITAINE,5.730099782973574
RMQS_25_CARSAC-DE-GURSON_1657,Bembidion properans,Pitfall6,1,1,1,10,27,42.411500823462205,4,27,124.96460032938488,42.411500823462205,3.7474195712937837,46,2.225,0.7997569156182036,308,308,82,13/03/2025,AQUITAINE,5.730099782973574
RMQS_25_CARSAC-DE-GURSON_1657,Bembidion properans,Pitfall3,1,1,1,10,27,42.411500823462205,4,27,124.96460032938488,42.411500823462205,3.7474195712937837,47,2.225,0.7997569156182036,308,308,82,13/03/2025,AQUITAINE,5.730099782973574
RMQS_25_CARSAC-DE-GURSON_1657,Bembidion properans,GPD,0,1,1,10,27,42.411500823462205,4,27,124.96460032938488,124.96460032938488,4.828030499829434,48,2.225,0.7997569156182036,308,308,82,13/03/2025,AQUITAINE,5.730099782973574
RMQS_25_CARSAC-DE-GURSON_1657,Brachinus sclopeta,Pitfall10,1,1,1,10,27,42.411500823462205,4,27,124.96460032938488,42.411500823462205,3.7474195712937837,49,11.1,2.4069451083182885,308,308,82,13/03/2025,AQUITAINE,5.730099782973574
RMQS_25_CARSAC-DE-GURSON_1657,Brachinus sclopeta,Pitfall6,1,1,1,10,27,42.411500823462205,4,27,124.96460032938488,42.411500823462205,3.7474195712937837,50,11.1,2.4069451083182885,308,308,82,13/03/2025,AQUITAINE,5.730099782973574
RMQS_25_CARSAC-DE-GURSON_1657,Brachinus sclopeta,Pitfall3,1,1,1,10,27,42.411500823462205,4,27,124.96460032938488,42.411500823462205,3.7474195712937837,51,11.1,2.4069451083182885,308,308,82,13/03/2025,AQUITAINE,5.730099782973574
RMQS_25_CARSAC-DE-GURSON_1657,Brachinus sclopeta,GPD,1,1,1,10,27,42.411500823462205,4,27,124.96460032938488,124.96460032938488,4.828030499829434,52,11.1,2.4069451083182885,308,308,82,13/03/2025,AQUITAINE,5.730099782973574
RMQS_25_CARSAC-DE-GURSON_1657,Clivina fossor,Pitfall10,1,1,1,10,27,42.411500823462205,4,27,124.96460032938488,42.411500823462205,3.7474195712937837,53,6.48,1.8687205103641833,308,308,82,13/03/2025,AQUITAINE,5.730099782973574
RMQS_25_CARSAC-DE-GURSON_1657,Clivina fossor,Pitfall6,1,1,1,10,27,42.411500823462205,4,27,124.96460032938488,42.411500823462205,3.7474195712937837,54,6.48,1.8687205103641833,308,308,82,13/03/2025,AQUITAINE,5.730099782973574
RMQS_25_CARSAC-DE-GURSON_1657,Clivina fossor,Pitfall3,0,1,1,10,27,42.411500823462205,4,27,124.96460032938488,42.411500823462205,3.7474195712937837,55,6.48,1.8687205103641833,308,308,82,13/03/2025,AQUITAINE,5.730099782973574
RMQS_25_CARSAC-DE-GURSON_1657,Clivina fossor,GPD,0,1,1,10,27,42.411500823462205,4,27,124.96460032938488,124.96460032938488,4.828030499829434,56,6.48,1.8687205103641833,308,308,82,13/03/2025,AQUITAINE,5.730099782973574
RMQS_25_CARSAC-DE-GURSON_1657,Harpalus affinis,Pitfall10,1,1,1,10,27,42.411500823462205,4,27,124.96460032938488,42.411500823462205,3.7474195712937837,57,48.84,3.888549649242504,308,308,82,13/03/2025,AQUITAINE,5.730099782973574
RMQS_25_CARSAC-DE-GURSON_1657,Harpalus affinis,Pitfall6,0,1,1,10,27,42.411500823462205,4,27,124.96460032938488,42.411500823462205,3.7474195712937837,58,48.84,3.888549649242504,308,308,82,13/03/2025,AQUITAINE,5.730099782973574
RMQS_25_CARSAC-DE-GURSON_1657,Harpalus affinis,Pitfall3,0,1,1,10,27,42.411500823462205,4,27,124.96460032938488,42.411500823462205,3.7474195712937837,59,48.84,3.888549649242504,308,308,82,13/03/2025,AQUITAINE,5.730099782973574
RMQS_25_CARSAC-DE-GURSON_1657,Harpalus affinis,GPD,0,1,1,10,27,42.411500823462205,4,27,124.96460032938488,124.96460032938488,4.828030499829434,60,48.84,3.888549649242504,308,308,82,13/03/2025,AQUITAINE,5.730099782973574
RMQS_25_CARSAC-DE-GURSON_1657,Harpalus dimidiatus,Pitfall10,0,1,1,10,27,42.411500823462205,4,27,124.96460032938488,42.411500823462205,3.7474195712937837,61,101.01,4.615219521841093,308,308,82,13/03/2025,AQUITAINE,5.730099782973574
RMQS_25_CARSAC-DE-GURSON_1657,Harpalus dimidiatus,Pitfall6,0,1,1,10,27,42.411500823462205,4,27,124.96460032938488,42.411500823462205,3.7474195712937837,62,101.01,4.615219521841093,308,308,82,13/03/2025,AQUITAINE,5.730099782973574
RMQS_25_CARSAC-DE-GURSON_1657,Harpalus dimidiatus,Pitfall3,0,1,1,10,27,42.411500823462205,4,27,124.96460032938488,42.411500823462205,3.7474195712937837,63,101.01,4.615219521841093,308,308,82,13/03/2025,AQUITAINE,5.730099782973574
RMQS_25_CARSAC-DE-GURSON_1657,Harpalus dimidiatus,GPD,1,1,1,10,27,42.411500823462205,4,27,124.96460032938488,124.96460032938488,4.828030499829434,64,101.01,4.615219521841093,308,308,82,13/03/2025,AQUITAINE,5.730099782973574
RMQS_25_CARSAC-DE-GURSON_1657,Harpalus distinguendus,Pitfall10,1,1,1,10,27,42.411500823462205,4,27,124.96460032938488,42.411500823462205,3.7474195712937837,65,39.76,3.6828613817883733,308,308,82,13/03/2025,AQUITAINE,5.730099782973574
RMQS_25_CARSAC-DE-GURSON_1657,Harpalus distinguendus,Pitfall6,1,1,1,10,27,42.411500823462205,4,27,124.96460032938488,42.411500823462205,3.7474195712937837,66,39.76,3.6828613817883733,308,308,82,13/03/2025,AQUITAINE,5.730099782973574
RMQS_25_CARSAC-DE-GURSON_1657,Harpalus distinguendus,Pitfall3,0,1,1,10,27,42.411500823462205,4,27,124.96460032938488,42.411500823462205,3.7474195712937837,67,39.76,3.6828613817883733,308,308,82,13/03/2025,AQUITAINE,5.730099782973574
RMQS_25_CARSAC-DE-GURSON_1657,Harpalus distinguendus,GPD,0,1,1,10,27,42.411500823462205,4,27,124.96460032938488,124.96460032938488,4.828030499829434,68,39.76,3.6828613817883733,308,308,82,13/03/2025,AQUITAINE,5.730099782973574
RMQS_25_CARSAC-DE-GURSON_1657,Nebria salina,Pitfall10,1,1,1,10,27,42.411500823462205,4,27,124.96460032938488,42.411500823462205,3.7474195712937837,69,54.81,4.003872659058025,308,308,82,13/03/2025,AQUITAINE,5.730099782973574
RMQS_25_CARSAC-DE-GURSON_1657,Nebria salina,Pitfall6,1,1,1,10,27,42.411500823462205,4,27,124.96460032938488,42.411500823462205,3.7474195712937837,70,54.81,4.003872659058025,308,308,82,13/03/2025,AQUITAINE,5.730099782973574
RMQS_25_CARSAC-DE-GURSON_1657,Nebria salina,Pitfall3,1,1,1,10,27,42.411500823462205,4,27,124.96460032938488,42.411500823462205,3.7474195712937837,71,54.81,4.003872659058025,308,308,82,13/03/2025,AQUITAINE,5.730099782973574
RMQS_25_CARSAC-DE-GURSON_1657,Nebria salina,GPD,1,1,1,10,27,42.411500823462205,4,27,124.96460032938488,124.96460032938488,4.828030499829434,72,54.81,4.003872659058025,308,308,82,13/03/2025,AQUITAINE,5.730099782973574
RMQS_25_CARSAC-DE-GURSON_1657,Notiophilus quadripunctatus,Pitfall10,1,1,1,10,27,42.411500823462205,4,27,124.96460032938488,42.411500823462205,3.7474195712937837,73,4.135,1.4194873284756546,308,308,82,13/03/2025,AQUITAINE,5.730099782973574
RMQS_25_CARSAC-DE-GURSON_1657,Notiophilus quadripunctatus,Pitfall6,1,1,1,10,27,42.411500823462205,4,27,124.96460032938488,42.411500823462205,3.7474195712937837,74,4.135,1.4194873284756546,308,308,82,13/03/2025,AQUITAINE,5.730099782973574
RMQS_25_CARSAC-DE-GURSON_1657,Notiophilus quadripunctatus,Pitfall3,0,1,1,10,27,42.411500823462205,4,27,124.96460032938488,42.411500823462205,3.7474195712937837,75,4.135,1.4194873284756546,308,308,82,13/03/2025,AQUITAINE,5.730099782973574
RMQS_25_CARSAC-DE-GURSON_1657,Notiophilus quadripunctatus,GPD,0,1,1,10,27,42.411500823462205,4,27,124.96460032938488,124.96460032938488,4.828030499829434,76,4.135,1.4194873284756546,308,308,82,13/03/2025,AQUITAINE,5.730099782973574
RMQS_25_CARSAC-DE-GURSON_1657,Notiophilus substriatus,Pitfall10,1,1,1,10,27,42.411500823462205,4,27,124.96460032938488,42.411500823462205,3.7474195712937837,77,4.41,1.4838746894587547,308,308,82,13/03/2025,AQUITAINE,5.730099782973574
RMQS_25_CARSAC-DE-GURSON_1657,Notiophilus substriatus,Pitfall6,1,1,1,10,27,42.411500823462205,4,27,124.96460032938488,42.411500823462205,3.7474195712937837,78,4.41,1.4838746894587547,308,308,82,13/03/2025,AQUITAINE,5.730099782973574
RMQS_25_CARSAC-DE-GURSON_1657,Notiophilus substriatus,Pitfall3,1,1,1,10,27,42.411500823462205,4,27,124.96460032938488,42.411500823462205,3.7474195712937837,79,4.41,1.4838746894587547,308,308,82,13/03/2025,AQUITAINE,5.730099782973574
RMQS_25_CARSAC-DE-GURSON_1657,Notiophilus substriatus,GPD,1,1,1,10,27,42.411500823462205,4,27,124.96460032938488,124.96460032938488,4.828030499829434,80,4.41,1.4838746894587547,308,308,82,13/03/2025,AQUITAINE,5.730099782973574
RMQS_25_CARSAC-DE-GURSON_1657,Poecilus cupreus,Pitfall10,1,1,1,10,27,42.411500823462205,4,27,124.96460032938488,42.411500823462205,3.7474195712937837,81,79.67,4.3778931033922746,308,308,82,13/03/2025,AQUITAINE,5.730099782973574
RMQS_25_CARSAC-DE-GURSON_1657,Poecilus cupreus,Pitfall6,1,1,1,10,27,42.411500823462205,4,27,124.96460032938488,42.411500823462205,3.7474195712937837,82,79.67,4.3778931033922746,308,308,82,13/03/2025,AQUITAINE,5.730099782973574
RMQS_25_CARSAC-DE-GURSON_1657,Poecilus cupreus,Pitfall3,1,1,1,10,27,42.411500823462205,4,27,124.96460032938488,42.411500823462205,3.7474195712937837,83,79.67,4.3778931033922746,308,308,82,13/03/2025,AQUITAINE,5.730099782973574
RMQS_25_CARSAC-DE-GURSON_1657,Poecilus cupreus,GPD,1,1,1,10,27,42.411500823462205,4,27,124.96460032938488,124.96460032938488,4.828030499829434,84,79.67,4.3778931033922746,308,308,82,13/03/2025,AQUITAINE,5.730099782973574
RMQS_25_CARSAC-DE-GURSON_1657,Stenolophus teutonus,Pitfall10,1,1,1,10,27,42.411500823462205,4,27,124.96460032938488,42.411500823462205,3.7474195712937837,85,16.35,2.7942278973432626,308,308,82,13/03/2025,AQUITAINE,5.730099782973574
RMQS_25_CARSAC-DE-GURSON_1657,Stenolophus teutonus,Pitfall6,0,1,1,10,27,42.411500823462205,4,27,124.96460032938488,42.411500823462205,3.7474195712937837,86,16.35,2.7942278973432626,308,308,82,13/03/2025,AQUITAINE,5.730099782973574
RMQS_25_CARSAC-DE-GURSON_1657,Stenolophus teutonus,Pitfall3,0,1,1,10,27,42.411500823462205,4,27,124.96460032938488,42.411500823462205,3.7474195712937837,87,16.35,2.7942278973432626,308,308,82,13/03/2025,AQUITAINE,5.730099782973574
RMQS_25_CARSAC-DE-GURSON_1657,Stenolophus teutonus,GPD,0,1,1,10,27,42.411500823462205,4,27,124.96460032938488,124.96460032938488,4.828030499829434,88,16.35,2.7942278973432626,308,308,82,13/03/2025,AQUITAINE,5.730099782973574
RMQS_25_CARSAC-DE-GURSON_1657,Tachys bistriatus,Pitfall10,1,1,1,10,27,42.411500823462205,4,27,124.96460032938488,42.411500823462205,3.7474195712937837,89,0.21999999999999997,-1.5141277326297757,308,308,82,13/03/2025,AQUITAINE,5.730099782973574
RMQS_25_CARSAC-DE-GURSON_1657,Tachys bistriatus,Pitfall6,1,1,1,10,27,42.411500823462205,4,27,124.96460032938488,42.411500823462205,3.7474195712937837,90,0.21999999999999997,-1.5141277326297757,308,308,82,13/03/2025,AQUITAINE,5.730099782973574
RMQS_25_CARSAC-DE-GURSON_1657,Tachys bistriatus,Pitfall3,0,1,1,10,27,42.411500823462205,4,27,124.96460032938488,42.411500823462205,3.7474195712937837,91,0.21999999999999997,-1.5141277326297757,308,308,82,13/03/2025,AQUITAINE,5.730099782973574
RMQS_25_CARSAC-DE-GURSON_1657,Tachys bistriatus,GPD,0,1,1,10,27,42.411500823462205,4,27,124.96460032938488,124.96460032938488,4.828030499829434,92,0.21999999999999997,-1.5141277326297757,308,308,82,13/03/2025,AQUITAINE,5.730099782973574
RMQS_25_CARSAC-DE-GURSON_1657,Trechus quadristriatus,Pitfall10,1,1,1,10,27,42.411500823462205,4,27,124.96460032938488,42.411500823462205,3.7474195712937837,93,1.43,0.3576744442718159,308,308,82,13/03/2025,AQUITAINE,5.730099782973574
RMQS_25_CARSAC-DE-GURSON_1657,Trechus quadristriatus,Pitfall6,1,1,1,10,27,42.411500823462205,4,27,124.96460032938488,42.411500823462205,3.7474195712937837,94,1.43,0.3576744442718159,308,308,82,13/03/2025,AQUITAINE,5.730099782973574
RMQS_25_CARSAC-DE-GURSON_1657,Trechus quadristriatus,Pitfall3,1,1,1,10,27,42.411500823462205,4,27,124.96460032938488,42.411500823462205,3.7474195712937837,95,1.43,0.3576744442718159,308,308,82,13/03/2025,AQUITAINE,5.730099782973574
RMQS_25_CARSAC-DE-GURSON_1657,Trechus quadristriatus,GPD,0,1,1,10,27,42.411500823462205,4,27,124.96460032938488,124.96460032938488,4.828030499829434,96,1.43,0.3576744442718159,308,308,82,13/03/2025,AQUITAINE,5.730099782973574
RMQS_25_MONT-PRES-CHAMBORD_899,Acupalpus meridianus,Pitfall10,1,1,1,10,22,34.55751918948772,4,22,101.82300767579508,34.55751918948772,3.5426251586477706,97,1.82,0.598836501088704,685,685,90,19/03/2025,CENTRE,6.529418838262226
RMQS_25_MONT-PRES-CHAMBORD_899,Acupalpus meridianus,Pitfall6,0,1,1,10,22,34.55751918948772,4,22,101.82300767579508,34.55751918948772,3.5426251586477706,98,1.82,0.598836501088704,685,685,90,19/03/2025,CENTRE,6.529418838262226
RMQS_25_MONT-PRES-CHAMBORD_899,Acupalpus meridianus,Pitfall3,0,1,1,10,22,34.55751918948772,4,22,101.82300767579508,34.55751918948772,3.5426251586477706,99,1.82,0.598836501088704,685,685,90,19/03/2025,CENTRE,6.529418838262226
RMQS_25_MONT-PRES-CHAMBORD_899,Acupalpus meridianus,GPD,1,1,1,10,22,34.55751918948772,4,22,101.82300767579508,101.82300767579508,4.623236087183421,100,1.82,0.598836501088704,685,685,90,19/03/2025,CENTRE,6.529418838262226
RMQS_25_MONT-PRES-CHAMBORD_899,Amara aenea,Pitfall10,1,1,1,10,22,34.55751918948772,4,22,101.82300767579508,34.55751918948772,3.5426251586477706,101,22.075,3.0944457464900235,685,685,90,19/03/2025,CENTRE,6.529418838262226
RMQS_25_MONT-PRES-CHAMBORD_899,Amara aenea,Pitfall6,0,1,1,10,22,34.55751918948772,4,22,101.82300767579508,34.55751918948772,3.5426251586477706,102,22.075,3.0944457464900235,685,685,90,19/03/2025,CENTRE,6.529418838262226
RMQS_25_MONT-PRES-CHAMBORD_899,Amara aenea,Pitfall3,0,1,1,10,22,34.55751918948772,4,22,101.82300767579508,34.55751918948772,3.5426251586477706,103,22.075,3.0944457464900235,685,685,90,19/03/2025,CENTRE,6.529418838262226
RMQS_25_MONT-PRES-CHAMBORD_899,Amara aenea,GPD,0,1,1,10,22,34.55751918948772,4,22,101.82300767579508,101.82300767579508,4.623236087183421,104,22.075,3.0944457464900235,685,685,90,19/03/2025,CENTRE,6.529418838262226
